Year,Month,Date,Region,WYType,FlowPulseType,SamplePeriod,StationCode,Genus,CPUEZoop
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Kurzia,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Simocephalus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Moina,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Leydigia,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Acanthocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Macrocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Picripleuroxus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Arctodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Pseudochydorus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Scapholeberis,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Alonella,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Diacyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Eurycercus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Leptodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Skistodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Paracyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Ergasilus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Tropocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Anchistropus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RCS,Acartia,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Sinocalanus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Pseudodiaptomus,0.934472006886517
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,NA,211.89152756151796
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Bosmina,0.934472006886517
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Diaphanosoma,56.068320413191
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Alona,80.3645925922405
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Chydorus,9.34472006886517
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Ceriodaphnia,11.2136640826382
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Daphnia,5.6068320413191
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Diaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Ilyocryptus,39.2478242892337
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Macrothrix,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Limnoithona,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Camptocercus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Acartiella,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Eurytemora,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Monospilus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Microcyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Eucyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Pleuroxus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Osphranticum,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Sida,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Disparalona,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Mesocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Graptoleberis,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Kurzia,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Simocephalus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Moina,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Leydigia,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Acanthocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Macrocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Picripleuroxus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Arctodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Pseudochydorus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Scapholeberis,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Alonella,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Diacyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Eurycercus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Leptodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Skistodiaptomus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Paracyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Ergasilus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Tropocyclops,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Anchistropus,0
2014,Aug,2014-08-06,Upstream,C,NF,Before,RD22,Acartia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Sinocalanus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Pseudodiaptomus,235.47600252494996
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,NA,2548.0280650577088
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Bosmina,13.3288303316009
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Diaphanosoma,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Alona,177.717737754679
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Chydorus,102.18769920894
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Ceriodaphnia,342.106645177757
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Daphnia,191.04656808628
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Diaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Ilyocryptus,4.44294344386697
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Macrothrix,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Limnoithona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Camptocercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Acartiella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Eurytemora,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Monospilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Microcyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Eucyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Pleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Osphranticum,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Sida,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Disparalona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Mesocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Graptoleberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Kurzia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Simocephalus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Moina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Leydigia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Acanthocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Macrocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Picripleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Arctodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Pseudochydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Scapholeberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Alonella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Diacyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Eurycercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Leptodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Skistodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Paracyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Ergasilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Tropocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Anchistropus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,I80,Acartia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Sinocalanus,1940.754593379158
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Pseudodiaptomus,2689.817769771119
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,NA,700.8280476091413
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Bosmina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Diaphanosoma,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Alona,187.265794097989
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Chydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Ceriodaphnia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Daphnia,51.0724892994516
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Diaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Ilyocryptus,51.0724892994516
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Macrothrix,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Limnoithona,17.0241630998172
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Camptocercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Acartiella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Eurytemora,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Monospilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Microcyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Eucyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Pleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Osphranticum,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Sida,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Disparalona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Mesocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Graptoleberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Kurzia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Simocephalus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Moina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Leydigia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Acanthocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Macrocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Picripleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Arctodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Pseudochydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Scapholeberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Alonella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Diacyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Eurycercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Leptodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Skistodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Paracyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Ergasilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Tropocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Anchistropus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,LIS,Acartia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Sinocalanus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Pseudodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,NA,2242.1940218570066
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Bosmina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Diaphanosoma,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Alona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Chydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Ceriodaphnia,6.83595738371038
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Daphnia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Diaptomus,13.67191476742076
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Ilyocryptus,6.83595738371038
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Macrothrix,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Limnoithona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Camptocercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Acartiella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Eurytemora,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Monospilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Microcyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Eucyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Pleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Osphranticum,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Sida,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Disparalona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Mesocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Graptoleberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Kurzia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Simocephalus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Moina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Leydigia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Acanthocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Macrocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Picripleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Arctodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Pseudochydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Scapholeberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Alonella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Diacyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Eurycercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Leptodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Skistodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Paracyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Ergasilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Tropocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Anchistropus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RCS,Acartia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Sinocalanus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Pseudodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,NA,79.66652595618623
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Bosmina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Diaphanosoma,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Alona,9.09568036140991
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Chydorus,1.69221960212277
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Ceriodaphnia,0.846109801061387
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Daphnia,1.48069215185743
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Diaptomus,0.211527450265347
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Ilyocryptus,14.3838666180436
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Macrothrix,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Limnoithona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Camptocercus,0.423054900530694
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Acartiella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Eurytemora,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Monospilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Microcyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Eucyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Pleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Osphranticum,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Sida,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Disparalona,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Mesocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Graptoleberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Kurzia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Simocephalus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Moina,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Leydigia,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Acanthocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Macrocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Picripleuroxus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Arctodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Pseudochydorus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Scapholeberis,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Alonella,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Diacyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Eurycercus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Leptodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Skistodiaptomus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Paracyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Ergasilus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Tropocyclops,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Anchistropus,0
2014,Aug,2014-08-20,Upstream,C,NF,Before,RD22,Acartia,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Sinocalanus,595.7979682717848
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Pseudodiaptomus,11965.609196124993
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,NA,10922.96275164939
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Bosmina,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Diaphanosoma,248.249153446577
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Alona,49.6498306893154
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Chydorus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Ceriodaphnia,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Daphnia,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Diaptomus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Ilyocryptus,99.2996613786309
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Macrothrix,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Limnoithona,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Camptocercus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Acartiella,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Eurytemora,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Monospilus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Microcyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Eucyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Pleuroxus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Osphranticum,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Sida,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Disparalona,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Mesocyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Graptoleberis,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Kurzia,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Simocephalus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Moina,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Leydigia,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Acanthocyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Macrocyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Picripleuroxus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Arctodiaptomus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Pseudochydorus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Scapholeberis,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Alonella,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Diacyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Eurycercus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Leptodiaptomus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Skistodiaptomus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Paracyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Ergasilus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Tropocyclops,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Anchistropus,0
2014,Aug,2014-08-21,Upstream,C,NF,Before,STTD,Acartia,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Sinocalanus,549.848746081052
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Pseudodiaptomus,12591.536285256105
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,NA,12619.028722560099
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Bosmina,54.9848746081052
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Diaphanosoma,109.96974921621
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Alona,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Chydorus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Ceriodaphnia,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Daphnia,109.96974921621
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Diaptomus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Ilyocryptus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Macrothrix,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Limnoithona,54.9848746081052
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Camptocercus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Acartiella,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Eurytemora,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Monospilus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Microcyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Eucyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Pleuroxus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Osphranticum,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Sida,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Disparalona,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Mesocyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Graptoleberis,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Kurzia,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Simocephalus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Moina,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Leydigia,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Acanthocyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Macrocyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Picripleuroxus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Arctodiaptomus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Pseudochydorus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Scapholeberis,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Alonella,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Diacyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Eurycercus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Leptodiaptomus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Skistodiaptomus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Paracyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Ergasilus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Tropocyclops,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Anchistropus,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,BL5,Acartia,0
2014,Aug,2014-08-21,Downstream,C,NF,Before,LIB,Sinocalanus,27.2386609597075
2014,Aug,2014-08-21,Downstream,C,NF,Before,LIB,Pseudodiaptomus,3037.110697007389
2014,Aug,2014-08-21,Downstream,C,NF,Before,LIB,NA,643.2296291214255
2014,Aug,2014-08-21,Downstream,C,NF,Before,LIB,Bosmina,13.6193304798538
2014,Aug,2014-08-21,Downstream,C,NF,Before,LIB,Diaphanosoma,0
