Year,Month,Date,Region,SamplePeriod,WYType,FlowPulseType,StationCode,TaxonName,CPUEZoop
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Alona sp.,346.233645976727
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Chydorus sp.,173.116822988363
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Ceriodaphnia sp.,503.612575966148
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Daphnia sp.,125.903143991537
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Diaptomus sp.,47.2136789968263
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Ilyocryptus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Macrothrix sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Limnoithona tetraspina,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Camptocercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Acartiella sinensis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eurytemora affinis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Monospilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Microcyclops rubellus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Calanoida,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Pleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Osphranticum labronectum,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Sida sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Disparalona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops elegans,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Mesocyclops edax,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Graptoleberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Kurzia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Simocephalus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Moina sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Leydigia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Acanthocyclops vernalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Macrocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Picripleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Arctodiaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Pseudochydorus globosus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Scapholeberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Alonella sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Diacyclops thomasi,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eurycercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Monospilus dispar,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Leptodiaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops prionophorus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Skistodiaptomus pallidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Microcyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Diaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Diaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Pseudochydorus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Paracyclops fimbriatus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Paracyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Ergasilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops pectinifer,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops agilis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Tropocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Paracyclops chiltoni,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Tropocyclops prasinus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Anchistropus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Macrocyclops albidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Limnoithona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Eucyclops phaleratus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Acartia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,I80,Pseudodiaptomus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Sinocalanus doerrii,354.1025924761973
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Pseudodiaptomus forbesi,60.328589829278116
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Cyclopoida,28.8528038313939
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Bosmina longirostris,5.24596433298071
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Diaphanosoma sp.,212.461555485719
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Alona sp.,47.2136789968263
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Chydorus sp.,5.24596433298071
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Ceriodaphnia sp.,7.86894649947106
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Daphnia sp.,5.24596433298071
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Diaptomus sp.,2.62298216649035
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Ilyocryptus sp.,13.1149108324518
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Macrothrix sp.,7.86894649947106
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Limnoithona tetraspina,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Camptocercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Acartiella sinensis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eurytemora affinis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Monospilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Microcyclops rubellus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Calanoida,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Pleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Osphranticum labronectum,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Sida sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Disparalona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops elegans,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Mesocyclops edax,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Graptoleberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Kurzia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Simocephalus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Moina sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Leydigia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Acanthocyclops vernalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Macrocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Picripleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Arctodiaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Pseudochydorus globosus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Scapholeberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Alonella sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Diacyclops thomasi,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eurycercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Monospilus dispar,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Leptodiaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops prionophorus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Skistodiaptomus pallidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Microcyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Diaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Diaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Pseudochydorus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Paracyclops fimbriatus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Paracyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Ergasilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops pectinifer,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops agilis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Tropocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Paracyclops chiltoni,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Tropocyclops prasinus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Anchistropus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Macrocyclops albidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Limnoithona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Eucyclops phaleratus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Acartia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,LIS,Pseudodiaptomus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Sinocalanus doerrii,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Pseudodiaptomus forbesi,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Cyclopoida,219.0827222011305
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Bosmina longirostris,29.2110296268174
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Diaphanosoma sp.,14.6055148134087
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Alona sp.,38.9480395024232
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Chydorus sp.,19.4740197512116
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Ceriodaphnia sp.,637.77414685218
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Daphnia sp.,111.975613569467
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Diaptomus sp.,9.7370098756058
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Ilyocryptus sp.,14.6055148134087
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Macrothrix sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Limnoithona tetraspina,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Camptocercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Acartiella sinensis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eurytemora affinis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Monospilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Microcyclops rubellus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Calanoida,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Pleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Osphranticum labronectum,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Sida sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Disparalona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops elegans,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Mesocyclops edax,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Graptoleberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Kurzia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Simocephalus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Moina sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Leydigia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Acanthocyclops vernalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Macrocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Picripleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Arctodiaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Pseudochydorus globosus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Scapholeberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Alonella sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Diacyclops thomasi,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eurycercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Monospilus dispar,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Leptodiaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops prionophorus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Skistodiaptomus pallidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Microcyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Diaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Diaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Pseudochydorus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Paracyclops fimbriatus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Paracyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Ergasilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops pectinifer,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops agilis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Tropocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Paracyclops chiltoni,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Tropocyclops prasinus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Anchistropus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Macrocyclops albidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Limnoithona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Eucyclops phaleratus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Acartia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RCS,Pseudodiaptomus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Sinocalanus doerrii,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Pseudodiaptomus forbesi,0.934472006886517
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Cyclopoida,24.296272179049488
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Bosmina longirostris,0.934472006886517
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Diaphanosoma sp.,56.068320413191
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Alona sp.,80.3645925922405
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Chydorus sp.,9.34472006886517
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Ceriodaphnia sp.,11.2136640826382
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Daphnia sp.,5.6068320413191
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Diaptomus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Ilyocryptus sp.,39.2478242892337
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Macrothrix sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Limnoithona tetraspina,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Camptocercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Acartiella sinensis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eurytemora affinis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Monospilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Microcyclops rubellus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Calanoida,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Pleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Osphranticum labronectum,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Sida sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Disparalona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops elegans,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Mesocyclops edax,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Graptoleberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Kurzia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Simocephalus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Moina sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Leydigia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Acanthocyclops vernalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Macrocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Picripleuroxus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Arctodiaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Pseudochydorus globosus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Scapholeberis sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Alonella sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Diacyclops thomasi,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eurycercus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Monospilus dispar,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Leptodiaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops prionophorus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Skistodiaptomus pallidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Microcyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Diaptomus dorsalis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Diaptomus siciloides,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Pseudochydorus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Paracyclops fimbriatus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Paracyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Ergasilus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops pectinifer,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops agilis,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Tropocyclops sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Paracyclops chiltoni,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Tropocyclops prasinus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Anchistropus sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Macrocyclops albidus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Limnoithona sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Eucyclops phaleratus,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Acartia sp.,0
2014,Aug,2014-08-06,Upstream,Before,C,NF,RD22,Pseudodiaptomus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Sinocalanus doerrii,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Pseudodiaptomus forbesi,235.47600252494996
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Cyclopoida,244.3618894126836
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Bosmina longirostris,13.3288303316009
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Diaphanosoma sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Alona sp.,177.717737754679
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Chydorus sp.,102.18769920894
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Ceriodaphnia sp.,342.106645177757
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Daphnia sp.,191.04656808628
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Diaptomus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Ilyocryptus sp.,4.44294344386697
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Macrothrix sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Limnoithona tetraspina,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Camptocercus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Acartiella sinensis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eurytemora affinis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Monospilus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Microcyclops rubellus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Calanoida,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Pleuroxus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Osphranticum labronectum,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Sida sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Disparalona sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops elegans,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Mesocyclops edax,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Graptoleberis sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Kurzia sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Simocephalus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Moina sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Leydigia sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Acanthocyclops vernalis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Macrocyclops sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Picripleuroxus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Arctodiaptomus dorsalis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Pseudochydorus globosus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Scapholeberis sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Alonella sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Diacyclops thomasi,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eurycercus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Monospilus dispar,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Leptodiaptomus siciloides,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops prionophorus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Skistodiaptomus pallidus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Microcyclops sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Diaptomus dorsalis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Diaptomus siciloides,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Pseudochydorus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Paracyclops fimbriatus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Paracyclops sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Ergasilus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops pectinifer,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops agilis,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Tropocyclops sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Paracyclops chiltoni,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Tropocyclops prasinus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Anchistropus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Macrocyclops albidus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Limnoithona sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Eucyclops phaleratus,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Acartia sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,I80,Pseudodiaptomus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Sinocalanus doerrii,1940.754593379158
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Pseudodiaptomus forbesi,2689.817769771119
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Cyclopoida,34.0483261996344
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Bosmina longirostris,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Diaphanosoma sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Alona sp.,187.265794097989
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Chydorus sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Ceriodaphnia sp.,0
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Daphnia sp.,51.0724892994516
2014,Aug,2014-08-20,Upstream,Before,C,NF,LIS,Diaptomus sp.,0
