Date,Station,Flow,DO,Turbidity,Conductivity,pH,Chl,Temperature
8/4/2019 12:00,RVB,84000,7.9,6.05,134,7.3,0.66,22.94444444
8/4/2019 12:15,RVB,82100,7.9,6.76,134,7.3,0.48,22.94444444
8/4/2019 12:30,RVB,79300,7.9,6.45,134,7.3,0.55,22.94444444
8/4/2019 12:45,RVB,75900,7.9,5.49,134,7.3,0.44,22.94444444
8/4/2019 13:00,RVB,72700,7.9,5.11,134,7.3,0.61,22.94444444
8/4/2019 13:15,RVB,67000,7.8,5,135,7.3,0.59,23
8/4/2019 13:30,RVB,61300,7.8,5.22,135,7.3,0.47,23
8/4/2019 13:45,RVB,52100,7.8,5.09,135,7.3,0.43,23
8/4/2019 14:00,RVB,41100,7.8,5.51,136,7.3,0.48,23
8/4/2019 14:15,RVB,25300,7.9,8.84,136,7.3,0.76,23.05555556
8/4/2019 14:30,RVB,6580,8.1,5.54,135,7.4,0.51,23.22222222
8/4/2019 14:45,RVB,-12500,8.1,5.98,136,7.3,0.58,23.16666667
8/4/2019 15:00,RVB,-30600,8.1,5.2,136,7.3,0.46,23.16666667
8/4/2019 15:15,RVB,-47700,8.1,4.78,136,7.3,0.57,23.16666667
8/4/2019 15:30,RVB,-63000,8,4.49,136,7.3,0.46,23.11111111
8/4/2019 15:45,RVB,-73300,7.9,5.42,136,7.3,0.44,23.05555556
8/4/2019 16:00,RVB,-82100,7.9,6.44,136,7.3,0.44,23
8/4/2019 16:15,RVB,-87000,7.9,5.49,136,7.3,0.59,23
8/4/2019 16:30,RVB,-90400,7.8,5.53,136,7.3,0.5,23
8/4/2019 16:45,RVB,-92000,7.9,6.45,135,7.3,0.54,23
8/4/2019 17:00,RVB,-90700,7.9,5.83,135,7.3,0.52,23
8/4/2019 17:15,RVB,-88400,7.8,8.36,135,7.3,0.49,23.05555556
8/4/2019 17:30,RVB,-87700,7.9,5.89,134,7.3,0.55,23.05555556
8/4/2019 17:45,RVB,-84300,7.9,6.48,134,7.3,0.69,23.05555556
8/4/2019 18:00,RVB,-84000,7.9,6.64,134,7.3,0.71,23.11111111
8/4/2019 18:15,RVB,-80000,7.9,6.41,134,7.3,0.9,23.11111111
8/4/2019 18:30,RVB,-78900,8,6.65,134,7.3,0.87,23.16666667
8/4/2019 18:45,RVB,-75200,7.9,7.43,134,7.3,0.96,23.16666667
8/4/2019 19:00,RVB,-69800,7.9,7.61,134,7.3,1.21,23.16666667
8/4/2019 19:15,RVB,-66200,7.9,7.53,134,7.3,1.23,23.16666667
8/4/2019 19:30,RVB,-59300,7.9,6.33,134,7.3,1.37,23.22222222
8/4/2019 19:45,RVB,-51600,7.9,5.86,134,7.3,1.12,23.22222222
8/4/2019 20:00,RVB,-41100,7.8,5.72,134,7.3,1.08,23.22222222
8/4/2019 20:15,RVB,-26800,7.8,5.16,134,7.3,1.25,23.16666667
8/4/2019 20:30,RVB,-10200,7.8,5.53,134,7.3,1.34,23.22222222
8/4/2019 20:45,RVB,6940,7.8,5.49,134,7.3,1.04,23.16666667
8/4/2019 21:00,RVB,27300,7.9,6.26,134,7.3,1.21,23.16666667
8/4/2019 21:15,RVB,46300,7.9,5.44,134,7.3,1.09,23.16666667
8/4/2019 21:30,RVB,63200,7.9,5.38,134,7.3,1.1,23.11111111
8/4/2019 21:45,RVB,77100,7.9,5.36,134,7.3,0.88,23.11111111
8/4/2019 22:00,RVB,83100,8,4.59,142,7.3,0.94,23.16666667
8/4/2019 22:15,RVB,88500,8.1,4.93,148,7.4,0.94,23.27777778
8/4/2019 22:30,RVB,90100,8.1,5.64,145,7.3,0.75,23.27777778
8/4/2019 22:45,RVB,92000,8,6.24,137,7.3,0.93,23.16666667
8/4/2019 23:00,RVB,94300,8,5,136,7.3,0.79,23.16666667
8/4/2019 23:15,RVB,93600,7.9,6.12,135,7.3,0.84,23.11111111
8/4/2019 23:30,RVB,91300,7.9,6.12,134,7.3,0.92,23.11111111
8/4/2019 23:45,RVB,87400,7.9,6.46,134,7.3,0.8,23.05555556
8/5/2019 0:00,RVB,85000,7.9,6.64,134,7.3,0.73,23.05555556
8/5/2019 0:15,RVB,83200,7.8,5.21,134,7.3,0.75,23.05555556
8/5/2019 0:30,RVB,78300,7.8,5.43,134,7.3,0.91,23
8/5/2019 0:45,RVB,74700,7.8,6.19,134,7.3,0.68,23
8/5/2019 1:00,RVB,70500,7.8,5.19,133,7.3,0.72,23
8/5/2019 1:15,RVB,64400,7.8,4.56,133,7.3,0.75,22.94444444
8/5/2019 1:30,RVB,58500,7.8,4.87,133,7.3,0.57,22.94444444
8/5/2019 1:45,RVB,49900,7.8,4.63,133,7.3,0.8,22.94444444
8/5/2019 2:00,RVB,39200,7.8,4.8,134,7.3,0.68,22.94444444
8/5/2019 2:15,RVB,27800,7.7,4.86,134,7.3,0.66,22.94444444
8/5/2019 2:30,RVB,13400,7.7,4.69,134,7.2,0.52,22.94444444
8/5/2019 2:45,RVB,-3180,7.7,4.88,134,7.2,0.54,22.88888889
8/5/2019 3:00,RVB,-21000,7.8,4.47,134,7.3,0.6,22.88888889
8/5/2019 3:15,RVB,-37400,7.8,4.68,134,7.3,0.59,22.88888889
8/5/2019 3:30,RVB,-52100,7.8,5.03,134,7.3,0.56,22.88888889
8/5/2019 3:45,RVB,-63600,7.8,5.1,134,7.3,0.65,22.88888889
8/5/2019 4:00,RVB,-70800,7.8,5.96,133,7.3,0.69,22.88888889
8/5/2019 4:15,RVB,-78000,7.8,5.18,133,7.3,0.74,22.88888889
8/5/2019 4:30,RVB,-79000,7.8,7.06,133,7.3,0.74,22.88888889
8/5/2019 4:45,RVB,-82500,7.8,4.72,133,7.3,0.67,22.88888889
8/5/2019 5:00,RVB,-83300,7.8,5.49,133,7.3,0.83,22.88888889
8/5/2019 5:15,RVB,-81400,7.7,5.91,133,7.3,0.79,22.88888889
8/5/2019 5:30,RVB,-79500,7.8,4.95,133,7.3,0.78,22.88888889
8/5/2019 5:45,RVB,-77800,7.8,6.28,133,7.3,0.63,22.88888889
8/5/2019 6:00,RVB,-72000,7.7,5.09,134,7.3,0.77,22.88888889
8/5/2019 6:15,RVB,-66300,7.8,15.85,134,7.3,1.2,22.88888889
8/5/2019 6:30,RVB,-58700,7.7,5.42,134,7.3,0.81,22.88888889
8/5/2019 6:45,RVB,-51900,7.7,4.59,134,7.3,0.95,22.88888889
8/5/2019 7:00,RVB,-44400,7.7,5.04,134,7.3,0.87,22.88888889
8/5/2019 7:15,RVB,-34500,7.7,5.49,135,7.3,0.89,22.88888889
8/5/2019 7:30,RVB,-21300,7.7,4.37,135,7.3,0.83,22.88888889
8/5/2019 7:45,RVB,-5110,7.7,6.6,135,7.3,1.13,22.88888889
8/5/2019 8:00,RVB,12200,7.8,4.81,135,7.3,0.76,22.88888889
8/5/2019 8:15,RVB,32200,7.9,4.69,135,7.3,0.73,22.94444444
8/5/2019 8:30,RVB,50900,7.9,4.4,135,7.3,0.6,22.94444444
8/5/2019 8:45,RVB,67000,7.9,5.33,134,7.3,0.73,22.94444444
8/5/2019 9:00,RVB,78000,7.9,5.8,134,7.3,0.74,22.94444444
8/5/2019 9:15,RVB,85700,7.9,5.43,134,7.3,0.63,22.94444444
8/5/2019 9:30,RVB,89300,7.9,6.22,134,7.3,0.68,23
8/5/2019 9:45,RVB,92500,7.9,6.22,133,7.3,0.68,23
8/5/2019 10:00,RVB,95400,7.9,6.16,133,7.3,0.64,23
8/5/2019 10:15,RVB,93900,7.9,5.86,133,7.3,0.57,23
8/5/2019 10:30,RVB,93500,7.9,6.38,133,7.3,0.66,23
8/5/2019 10:45,RVB,91700,7.9,5.81,133,7.3,0.54,23
8/5/2019 11:00,RVB,90700,7.9,5.49,133,7.3,0.51,23
8/5/2019 11:15,RVB,89800,8,6.26,132,7.3,0.5,23
8/5/2019 11:30,RVB,88500,8,6,132,7.3,0.48,23
8/5/2019 11:45,RVB,86000,7.9,6.22,132,7.4,0.56,23
8/5/2019 12:00,RVB,84300,7.9,5.68,132,7.3,0.55,23
8/5/2019 12:15,RVB,81500,8,7.27,132,7.3,0.66,23
8/5/2019 12:30,RVB,80300,8.1,6.58,132,7.3,0.49,23
8/5/2019 12:45,RVB,77700,8,6.41,133,7.3,0.44,22.94444444
8/5/2019 13:00,RVB,74900,8,5.37,133,7.4,0.51,23
8/5/2019 13:15,RVB,73300,8,5.26,133,7.4,0.56,23
8/5/2019 13:30,RVB,70400,8,4.69,133,7.4,0.51,23
8/5/2019 13:45,RVB,67100,8,5.59,134,7.4,0.51,23
8/5/2019 14:00,RVB,61100,8,11.24,134,7.4,0.53,23
8/5/2019 14:15,RVB,53400,8,4.66,134,7.4,0.4,23
8/5/2019 14:30,RVB,42500,8,3.77,134,7.4,0.33,23.05555556
8/5/2019 14:45,RVB,27600,7.9,3.67,135,7.4,0.34,23.05555556
8/5/2019 15:00,RVB,9740,8,3.92,134,7.4,0.43,23.11111111
8/5/2019 15:15,RVB,-9920,8.1,9.09,134,7.4,0.54,23.16666667
8/5/2019 15:30,RVB,-29200,8.1,5.24,135,7.4,0.54,23.16666667
8/5/2019 15:45,RVB,-50300,8.1,5.14,135,7.4,0.6,23.11111111
8/5/2019 16:00,RVB,-64800,8.1,4.74,135,7.3,0.54,23.05555556
8/5/2019 16:15,RVB,-72900,8,6.24,135,7.3,0.54,23.05555556
8/5/2019 16:30,RVB,-80600,8,5.57,135,7.3,0.52,23
8/5/2019 16:45,RVB,-86500,8,5.76,134,7.3,0.53,23
8/5/2019 17:00,RVB,-88100,7.9,5.56,134,7.3,0.6,23.05555556
8/5/2019 17:15,RVB,-90700,7.9,5.1,134,7.4,0.66,23.05555556
8/5/2019 17:30,RVB,-91800,7.9,5.26,134,7.4,0.65,23.05555556
8/5/2019 17:45,RVB,-88900,7.9,5.12,134,7.3,0.54,23.05555556
8/5/2019 18:00,RVB,-86900,7.9,5.91,133,7.3,0.86,23.05555556
8/5/2019 18:15,RVB,-84700,7.9,5.34,133,7.3,0.75,23.05555556
8/5/2019 18:30,RVB,-83600,7.9,5.93,133,7.4,0.87,23.05555556
8/5/2019 18:45,RVB,-82200,7.9,5.78,133,7.4,1.28,23.11111111
8/5/2019 19:00,RVB,-80100,7.9,6.42,133,7.4,1.02,23.11111111
8/5/2019 19:15,RVB,-77100,7.9,6.54,132,7.4,1.05,23.16666667
8/5/2019 19:30,RVB,-73600,8,7.79,133,7.3,1.28,23.16666667
8/5/2019 19:45,RVB,-70200,7.9,6.54,132,7.3,1.09,23.16666667
8/5/2019 20:00,RVB,-63700,7.9,5.95,133,7.3,1.02,23.16666667
8/5/2019 20:15,RVB,-56700,8,6.36,133,7.3,1.11,23.16666667
8/5/2019 20:30,RVB,-47600,7.9,6.03,133,7.3,0.87,23.16666667
8/5/2019 20:45,RVB,-36400,7.9,5.87,133,7.3,1.03,23.16666667
8/5/2019 21:00,RVB,-22300,,,,,,
8/5/2019 21:15,RVB,-6380,7.7,4.79,133,7.3,0.59,23.16666667
8/5/2019 21:30,RVB,12400,7.9,4.6,133,7.3,0.98,23.16666667
8/5/2019 21:45,RVB,31100,8,5,133,7.3,0.93,23.16666667
8/5/2019 22:00,RVB,48800,8,5.06,133,7.3,0.79,23.16666667
8/5/2019 22:15,RVB,64500,7.9,4.91,133,7.3,0.83,23.11111111
8/5/2019 22:30,RVB,77900,7.9,5.11,133,7.3,0.88,23.11111111
8/5/2019 22:45,RVB,85100,8,4.29,159,7.4,0.8,23.33333333
8/5/2019 23:00,RVB,88500,8.1,4.28,159,7.4,0.76,23.33333333
8/5/2019 23:15,RVB,91100,8,4.68,158,7.4,0.84,23.33333333
8/5/2019 23:30,RVB,94200,8,5.06,143,7.4,0.82,23.22222222
8/5/2019 23:45,RVB,95100,7.9,5.36,139,7.3,0.82,23.16666667
8/6/2019 0:00,RVB,92000,7.9,5.71,137,7.3,0.84,23.16666667
8/6/2019 0:15,RVB,89900,7.9,6.59,135,7.3,0.92,23.11111111
8/6/2019 0:30,RVB,86000,7.9,5.42,134,7.3,0.8,23.05555556
8/6/2019 0:45,RVB,84500,7.9,6.27,134,7.3,0.69,23.05555556
8/6/2019 1:00,RVB,82500,7.9,5.71,134,7.3,0.75,23.05555556
8/6/2019 1:15,RVB,78500,7.8,5.96,134,7.3,0.8,23
8/6/2019 1:30,RVB,74300,7.8,5.51,133,7.3,0.67,23
8/6/2019 1:45,RVB,71100,7.8,5.73,133,7.3,0.79,23
8/6/2019 2:00,RVB,67800,7.9,6.33,133,7.3,0.73,23
8/6/2019 2:15,RVB,64200,7.9,5.58,133,7.3,0.67,22.94444444
8/6/2019 2:30,RVB,59300,7.8,5.21,133,7.3,0.83,22.94444444
8/6/2019 2:45,RVB,51800,7.8,4.66,133,7.3,0.71,22.94444444
8/6/2019 3:00,RVB,44000,7.8,4.79,133,7.3,0.58,22.94444444
8/6/2019 3:15,RVB,34100,7.8,5.39,133,7.3,0.63,22.88888889
8/6/2019 3:30,RVB,21700,7.8,5,134,7.3,0.59,22.88888889
8/6/2019 3:45,RVB,7130,7.7,4.41,134,7.3,0.57,22.88888889
8/6/2019 4:00,RVB,-8140,7.7,4.56,134,7.3,0.6,22.88888889
8/6/2019 4:15,RVB,-23600,7.8,5.65,134,7.3,0.51,22.88888889
8/6/2019 4:30,RVB,-37400,7.9,5.37,134,7.3,0.62,22.88888889
8/6/2019 4:45,RVB,-49600,7.9,5.87,134,7.3,0.65,22.88888889
8/6/2019 5:00,RVB,-59600,7.9,5.11,134,7.3,0.59,22.88888889
8/6/2019 5:15,RVB,-66900,7.8,5.62,133,7.3,0.68,22.88888889
8/6/2019 5:30,RVB,-72800,7.8,5.43,133,7.3,0.59,22.88888889
8/6/2019 5:45,RVB,-75700,7.8,6.86,133,7.3,0.59,22.88888889
8/6/2019 6:00,RVB,,7.8,5.1,133,7.3,0.68,22.88888889
8/6/2019 6:15,RVB,,7.8,4.85,133,7.3,0.6,22.88888889
8/6/2019 6:30,RVB,,7.8,5.34,133,7.3,0.69,22.88888889
8/6/2019 6:45,RVB,,7.8,5.22,133,7.3,0.64,22.88888889
8/6/2019 7:00,RVB,-70300,7.8,6.03,133,7.3,0.71,22.88888889
8/6/2019 7:15,RVB,-64200,7.8,4.34,133,7.3,0.8,22.88888889
8/6/2019 7:30,RVB,-60300,7.7,4.99,134,7.3,0.65,22.88888889
8/6/2019 7:45,RVB,-53900,7.8,6.52,134,7.3,0.7,22.88888889
8/6/2019 8:00,RVB,-47800,7.7,5.35,134,7.3,0.76,22.88888889
8/6/2019 8:15,RVB,-37600,7.7,6.26,134,7.3,0.78,22.94444444
8/6/2019 8:30,RVB,-26500,7.7,4.7,135,7.3,0.64,22.94444444
8/6/2019 8:45,RVB,-13400,7.7,4.41,135,7.3,0.64,22.94444444
8/6/2019 9:00,RVB,1860,7.8,3.64,134,7.3,0.46,23
8/6/2019 9:15,RVB,19200,7.9,3.82,134,7.3,0.56,23.05555556
8/6/2019 9:30,RVB,37000,8,4.42,134,7.3,0.54,23.05555556
8/6/2019 9:45,RVB,51200,8,5.21,134,7.3,0.57,23
8/6/2019 10:00,RVB,63400,7.9,4.57,134,7.3,0.51,23
8/6/2019 10:15,RVB,73200,7.9,5.26,134,7.3,0.61,23
8/6/2019 10:30,RVB,79900,7.9,5.52,133,7.4,0.54,23.05555556
8/6/2019 10:45,RVB,84500,7.9,5.35,133,7.4,0.62,23.05555556
8/6/2019 11:00,RVB,86100,8,5.55,133,7.4,0.49,23.05555556
8/6/2019 11:15,RVB,87000,8,6.11,133,7.4,0.44,23.05555556
8/6/2019 11:30,RVB,87000,8,4.89,132,7.4,0.52,23.05555556
8/6/2019 11:45,RVB,86200,8,5.69,133,7.4,0.68,23.05555556
8/6/2019 12:00,RVB,85900,8.1,5.54,133,7.4,0.59,23.11111111
8/6/2019 12:15,RVB,82700,8,6.2,133,7.4,0.56,23.05555556
8/6/2019 12:30,RVB,80400,8,5.4,132,7.4,0.46,23.05555556
8/6/2019 12:45,RVB,79200,8.1,5.68,133,7.4,0.64,23.05555556
8/6/2019 13:00,RVB,77800,8.1,5.88,133,7.4,0.51,23.11111111
8/6/2019 13:15,RVB,75200,8,5.49,133,7.4,0.49,23.05555556
8/6/2019 13:30,RVB,72300,8,6.02,133,7.4,0.58,23.05555556
8/6/2019 13:45,RVB,68800,8,6.08,133,7.3,0.65,23.05555556
8/6/2019 14:00,RVB,66600,8,5.44,133,7.4,0.42,23.05555556
8/6/2019 14:15,RVB,62200,8.1,5.03,133,7.4,0.58,23.05555556
8/6/2019 14:30,RVB,57200,8,4.91,134,7.4,0.45,23.05555556
8/6/2019 14:45,RVB,50800,8,5,134,7.4,0.42,23.05555556
8/6/2019 15:00,RVB,41400,8.1,5.04,134,7.4,0.53,23.11111111
8/6/2019 15:15,RVB,28800,8,5.45,134,7.4,0.37,23.05555556
8/6/2019 15:30,RVB,13000,8.2,6.75,134,7.4,0.44,23.16666667
8/6/2019 15:45,RVB,-3750,8.3,10.81,134,7.4,0.65,23.22222222
8/6/2019 16:00,RVB,-20300,8.3,5.42,134,7.4,0.47,23.22222222
8/6/2019 16:15,RVB,-36300,8.2,4.81,134,7.3,0.5,23.16666667
8/6/2019 16:30,RVB,-52400,8.2,4.61,134,7.3,0.53,23.16666667
8/6/2019 16:45,RVB,-63600,8.2,4.63,134,7.3,0.55,23.11111111
8/6/2019 17:00,RVB,-72800,8.1,5.63,134,7.3,0.6,23.11111111
8/6/2019 17:15,RVB,-80900,8,5.86,134,7.3,0.52,23.05555556
8/6/2019 17:30,RVB,-85800,8,6.04,134,7.3,0.54,23.05555556
8/6/2019 17:45,RVB,-89300,8,5.84,134,7.3,0.53,23.05555556
8/6/2019 18:00,RVB,-90100,8,7.01,134,7.3,0.68,23.05555556
8/6/2019 18:15,RVB,-89800,8,6.82,134,7.3,0.57,23.05555556
8/6/2019 18:30,RVB,-88400,8,6.59,133,7.3,0.72,23.11111111
8/6/2019 18:45,RVB,-89400,8,7.04,133,7.3,0.79,23.11111111
8/6/2019 19:00,RVB,-86800,8,7.46,133,7.3,0.92,23.16666667
8/6/2019 19:15,RVB,-85700,8,7.85,133,7.4,0.92,23.16666667
8/6/2019 19:30,RVB,-85300,8.1,7.1,133,7.3,1.07,23.16666667
8/6/2019 19:45,RVB,-81200,8.1,7.72,133,7.3,1.16,23.22222222
8/6/2019 20:00,RVB,-78300,8.1,8.28,133,7.3,1.2,23.22222222
8/6/2019 20:15,RVB,-75400,8,6.91,133,7.3,1.22,23.22222222
8/6/2019 20:30,RVB,-71600,8,6.81,133,7.3,1.34,23.22222222
8/6/2019 20:45,RVB,-65300,8,6.93,133,7.3,1.34,23.22222222
8/6/2019 21:00,RVB,-57200,8,6.32,133,7.3,1.2,23.22222222
8/6/2019 21:15,RVB,-47500,8,6.05,133,7.3,1.17,23.22222222
8/6/2019 21:30,RVB,-35000,7.9,5.02,133,7.3,0.96,23.22222222
8/6/2019 21:45,RVB,-20400,7.8,5.07,133,7.4,0.92,23.22222222
8/6/2019 22:00,RVB,-4380,7.9,5.19,134,7.4,0.99,23.22222222
8/6/2019 22:15,RVB,11700,7.9,5.47,134,7.4,1.12,23.22222222
8/6/2019 22:30,RVB,30500,8,4.56,134,7.4,0.99,23.22222222
8/6/2019 22:45,RVB,47400,8,4.51,134,7.4,0.99,23.22222222
8/6/2019 23:00,RVB,63600,8,4.94,133,7.4,1.05,23.16666667
8/6/2019 23:15,RVB,77000,7.9,5.85,134,7.4,1.16,23.16666667
8/6/2019 23:30,RVB,83900,7.9,5.34,134,7.3,1.23,23.16666667
8/6/2019 23:45,RVB,87600,8,5.27,149,7.4,0.91,23.27777778
8/7/2019 0:00,RVB,90900,8,4.95,152,7.4,0.99,23.27777778
8/7/2019 0:15,RVB,92900,8,5.29,141,7.4,0.95,23.16666667
8/7/2019 0:30,RVB,93000,8,5.13,137,7.3,0.99,23.16666667
8/7/2019 0:45,RVB,92100,7.9,5.21,135,7.3,0.92,23.11111111
8/7/2019 1:00,RVB,90500,7.9,5.13,134,7.3,0.95,23.11111111
8/7/2019 1:15,RVB,87800,7.9,5.22,134,7.3,0.98,23.11111111
8/7/2019 1:30,RVB,86800,7.9,5.96,134,7.3,0.84,23.05555556
8/7/2019 1:45,RVB,85400,7.9,5.89,134,7.3,0.79,23.05555556
8/7/2019 2:00,RVB,82000,7.9,5.26,134,7.3,0.74,23
8/7/2019 2:15,RVB,79800,7.9,6.3,133,7.3,0.87,23
8/7/2019 2:30,RVB,77100,7.8,5.66,133,7.3,0.78,23
8/7/2019 2:45,RVB,75100,7.8,5.37,133,7.3,0.71,22.94444444
8/7/2019 3:00,RVB,73100,7.9,6.19,134,7.3,0.83,22.94444444
8/7/2019 3:15,RVB,69700,7.8,5.56,134,7.3,0.75,22.94444444
8/7/2019 3:30,RVB,65500,7.8,5.57,134,7.3,0.69,22.88888889
8/7/2019 3:45,RVB,61500,7.9,5.33,134,7.3,0.9,22.88888889
8/7/2019 4:00,RVB,57100,7.9,5.82,134,7.3,0.76,22.88888889
8/7/2019 4:15,RVB,50400,7.9,5.47,134,7.3,0.69,22.88888889
8/7/2019 4:30,RVB,42100,7.9,5.27,135,7.3,0.62,22.83333333
8/7/2019 4:45,RVB,32300,7.9,5.61,135,7.3,0.68,22.83333333
8/7/2019 5:00,RVB,21400,7.8,5.09,135,7.3,0.57,22.83333333
8/7/2019 5:15,RVB,8700,7.9,5.26,135,7.3,0.62,22.83333333
8/7/2019 5:30,RVB,-4480,7.9,4.76,135,7.3,0.52,22.77777778
8/7/2019 5:45,RVB,-18400,7.9,4.48,135,7.3,0.4,22.83333333
8/7/2019 6:00,RVB,-30700,7.9,4.27,135,7.3,0.54,22.77777778
8/7/2019 6:15,RVB,-41400,7.9,3.97,135,7.3,0.5,22.83333333
8/7/2019 6:30,RVB,-51200,7.9,4.32,135,7.3,0.47,22.77777778
8/7/2019 6:45,RVB,-56700,7.9,4.85,135,7.3,0.52,22.77777778
8/7/2019 7:00,RVB,-61600,7.9,5.17,134,7.3,0.47,22.77777778
8/7/2019 7:15,RVB,-65300,7.9,4.74,134,7.3,0.47,22.83333333
8/7/2019 7:30,RVB,-66000,7.9,6.31,134,7.3,0.6,22.83333333
8/7/2019 7:45,RVB,-65700,,,,,,
8/7/2019 8:00,RVB,-65700,7.9,5.4,134,7.3,0.61,22.83333333
8/7/2019 8:15,RVB,-61600,7.9,5.03,134,7.3,0.63,22.83333333
8/7/2019 8:30,RVB,-57300,7.9,5.24,134,7.3,0.58,22.83333333
8/7/2019 8:45,RVB,-53600,7.9,5.08,134,7.3,0.53,22.88888889
8/7/2019 9:00,RVB,-47700,7.9,4.42,134,7.4,0.65,22.88888889
8/7/2019 9:15,RVB,-40400,7.9,6.22,134,7.3,0.57,22.88888889
8/7/2019 9:30,RVB,-32300,7.9,3.72,134,7.4,0.41,22.94444444
8/7/2019 9:45,RVB,-22900,8,4.29,134,7.4,0.57,23
8/7/2019 10:00,RVB,-11800,8,3.87,134,7.4,0.59,23
8/7/2019 10:15,RVB,612,8.1,3.55,134,7.4,0.47,23.05555556
8/7/2019 10:30,RVB,15500,8.1,3.57,134,7.4,0.47,23.05555556
8/7/2019 10:45,RVB,31000,8.1,3.9,134,7.4,0.51,23.05555556
8/7/2019 11:00,RVB,44600,8.1,4.2,134,7.4,0.55,23.05555556
8/7/2019 11:15,RVB,54000,8.1,4.76,134,7.3,0.5,23
8/7/2019 11:30,RVB,62100,8.1,4.78,134,7.3,0.51,23
8/7/2019 11:45,RVB,70300,8.1,6.48,134,7.3,0.75,23
8/7/2019 12:00,RVB,74100,8.1,5.53,134,7.3,0.61,23
8/7/2019 12:15,RVB,77600,8.1,5.57,134,7.3,0.5,23
8/7/2019 12:30,RVB,78500,8.2,5.87,133,7.3,0.49,23
8/7/2019 12:45,RVB,78200,8.2,6.58,132,7.3,0.59,22.94444444
8/7/2019 13:00,RVB,78700,8.3,5.24,131,7.3,0.52,22.88888889
8/7/2019 13:15,RVB,78300,8.3,5.29,132,7.3,0.45,22.94444444
8/7/2019 13:30,RVB,75000,8.3,5.75,132,7.4,0.6,23
8/7/2019 13:45,RVB,72500,8.3,5.69,133,7.3,0.53,23
8/7/2019 14:00,RVB,69200,8.2,5.23,133,7.3,0.39,23
8/7/2019 14:15,RVB,66900,8.2,6.04,133,7.3,0.53,23
8/7/2019 14:30,RVB,62800,8.2,6.06,134,7.3,0.5,23
8/7/2019 14:45,RVB,60200,8.2,5.74,134,7.3,0.51,23
8/7/2019 15:00,RVB,56000,8.2,5.75,134,7.3,0.55,23
8/7/2019 15:15,RVB,48800,8.2,5.4,134,7.3,0.43,22.94444444
8/7/2019 15:30,RVB,41400,8.2,5.17,134,7.3,0.39,22.94444444
8/7/2019 15:45,RVB,32000,8.2,5.21,134,7.3,0.49,22.94444444
8/7/2019 16:00,RVB,20600,8.2,5.1,134,7.3,0.38,22.94444444
8/7/2019 16:15,RVB,7330,8.3,6.45,134,7.4,0.63,23.11111111
8/7/2019 16:30,RVB,-6230,8.3,6.1,134,7.4,0.54,23.05555556
8/7/2019 16:45,RVB,-20600,8.3,5.87,134,7.3,0.67,23
8/7/2019 17:00,RVB,-34000,8.2,5.37,134,7.3,0.46,22.94444444
8/7/2019 17:15,RVB,-48100,8.2,4.39,134,7.3,0.55,22.94444444
8/7/2019 17:30,RVB,-59600,8.2,4.17,134,7.3,0.5,22.88888889
8/7/2019 17:45,RVB,-70000,8.1,4.62,134,7.3,0.54,22.88888889
8/7/2019 18:00,RVB,-77100,8.1,5.24,134,7.3,0.51,22.88888889
8/7/2019 18:15,RVB,-82900,8.1,6.05,134,7.3,0.59,22.94444444
8/7/2019 18:30,RVB,-88000,8.1,5.14,134,7.3,0.62,22.94444444
8/7/2019 18:45,RVB,-89600,8.1,5.21,134,7.3,0.7,22.94444444
8/7/2019 19:00,RVB,-89900,8.1,6.34,133,7.3,0.67,22.94444444
8/7/2019 19:15,RVB,-90300,8.1,6,133,7.3,0.8,22.94444444
8/7/2019 19:30,RVB,-86600,8.1,6.47,134,7.3,0.73,22.94444444
8/7/2019 19:45,RVB,-85100,8.1,5.86,133,7.3,0.74,22.94444444
8/7/2019 20:00,RVB,-83900,8.2,6.47,133,7.3,0.89,22.94444444
8/7/2019 20:15,RVB,-82100,8.2,6.22,133,7.3,0.92,22.94444444
8/7/2019 20:30,RVB,-78300,8.2,6.15,133,7.4,1.18,23
8/7/2019 20:45,RVB,-75600,8.2,7.41,133,7.4,1.23,23
8/7/2019 21:00,RVB,-71700,8.2,7.17,134,7.4,1.39,23.05555556
8/7/2019 21:15,RVB,-69900,8.2,8.11,134,7.4,1.26,23.05555556
8/7/2019 21:30,RVB,-63600,8.2,7.46,133,7.4,1.29,23.05555556
8/7/2019 21:45,RVB,-57300,8.1,6.87,133,7.4,1.36,23.05555556
8/7/2019 22:00,RVB,-47400,8.1,6.2,133,7.4,1.29,23.05555556
8/7/2019 22:15,RVB,-36200,8,5.18,133,7.4,1.26,23.05555556
8/7/2019 22:30,RVB,-23600,8.1,5.33,133,7.4,1.3,23.05555556
8/7/2019 22:45,RVB,-7710,8,5.09,133,7.4,1.22,23.05555556
8/7/2019 23:00,RVB,9360,8,6.11,133,7.4,1.44,23
8/7/2019 23:15,RVB,28200,8.2,5.38,134,7.4,1.11,23.05555556
8/7/2019 23:30,RVB,45000,8.2,5.29,134,7.4,1.06,23
8/7/2019 23:45,RVB,61100,8.2,5.44,133,7.3,0.98,22.94444444
8/8/2019 0:00,RVB,74800,8.2,5.39,133,7.4,0.94,22.94444444
8/8/2019 0:15,RVB,82900,8.1,6.42,133,7.4,1.06,22.94444444
8/8/2019 0:30,RVB,88400,8.2,6.3,133,7.4,1.04,22.94444444
