Date,Time,StationCode,Depth,VolumeReceived,VolumeAnalyzed,PercentOfSampleCounted,FieldOfView,Slide_ChamberArea,AreaCounted,NumberOf FieldsCounted,Factor,BSA_TaxonID,Taxon,Diatom/SoftBody,Genus,Species,Synonym,UnitAbundance,NumberOfCellsPerUnit,Colony_Filament_IndividualGroupCode,Comments,Shape,Biovolume1,Biovolume2,Biovolume3,Biovolume4,Biovolume5,Biovolume6,Biovolume7,Biovolume8,Biovolume9,Biovolume10,,orgs/ml,cells/ml,biovol/ml
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,4,4,i,High sediment and detritus.,cylinder,236.1470371,NA,NA,NA,NA,NA,NA,NA,NA,NA,,18398.77013,73595.08053,17379260.21
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,895,Skeletonema sp.,Diatom,Skeletonema,sp.,NA,4,4,i,High sediment and detritus.,cylinder + 2 half spheres,70.98972383,NA,NA,NA,NA,NA,NA,NA,NA,NA,,18398.77013,73595.08053,5224494.442
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,943,Stephanodiscus sp.,Diatom,Stephanodiscus,sp.,NA,1,1,i,High sediment and detritus.,cylinder,3978.273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4599.692533,4599.692533,18298837.01
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,5,5,i,High sediment and detritus.,sphere,611.361268,NA,NA,NA,NA,NA,NA,NA,NA,NA,,22998.46267,114992.3133,70301846.48
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,3,3,i,High sediment and detritus.,prolate spheroid,62.04430811,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13799.0776,41397.2328,2568462.667
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,2,2,i,High sediment and detritus.,cone + half sphere,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9199.385066,18398.77013,3165204.24
10/15/2019,12:54,RD22,3,65,1,0.015384615,0.0697,314.159,0.0683,7,4599.692533,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,425,877,c,High sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,1954869.327,1714420399,308595671.9
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,NA,2,2,i,NA,cylinder,108.0235721,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1802.92109,3605.842181,389515.9528
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,191,Cyclotella spp.,Diatom,Cyclotella,spp.,NA,17,17,i,NA,cylinder,382.7634716,NA,NA,NA,NA,NA,NA,NA,NA,NA,,15324.82927,260522.0976,99718342.49
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,627,Navicula salinarum,Diatom,Navicula,salinarum,NA,1,1,i,NA,elliptic prism,1187.030932,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,1070061.551
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,1,1,i,NA,sphere,432.8482702,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,390195.6376
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,1,1,i,NA,sphere,143.7931923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,129623.8895
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,NA,1,1,i,NA,2 cones,15.68857686,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,14142.63305
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1928,Raphidocelis cf. subcapitata,Soft Body,Raphidocelis,subcapitata,NA,1,1,i,NA,2 cones,93.18479538,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,84002.41645
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1692,Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,3,3,i,NA,prolate spheroid,61.60082032,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2704.381636,8113.144907,499776.3816
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,NA,1,1,i,NA,cone + half sphere,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,82891.32083
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,NA,1,1,i,NA,cone + half sphere,567.7104457,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,901.4605452,511768.5679
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,507,1080,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,457040.4964,493603736.1,88848672.5
10/15/2019,12:47,LIS,3,62,1,0.016129032,0.0697,314.159,0.3485,5,901.4605452,1709,Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,38,f,NA,cylinder,1.208726752,NA,NA,NA,NA,NA,NA,NA,NA,NA,,901.4605452,34255.50072,41405.54012
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,Moderate sediment and detritus.,cylinder,39.78273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,22873.54627
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,1,1,i,Moderate sediment and detritus.,sphere,954.7857496,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,548965.1104
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,NA,1,1,i,Moderate sediment and detritus.,sphere,904.77792,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,520212.5303
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,1,1,i,Moderate sediment and detritus.,prolate spheroid,62.04430811,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,35673.09259
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1313,Dinobryon sp.,Soft Body,Dinobryon,sp.,NA,1,1,i,Moderate sediment and detritus.,prolate spheroid,287.5863846,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,165351.1182
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,1,1,i,Moderate sediment and detritus.,prolate spheroid,106.7302843,NA,NA,NA,NA,NA,NA,NA,NA,NA,,574.9615666,574.9615666,61365.81146
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,5,5,i,Moderate sediment and detritus.,cone + half sphere,332.8522459,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2874.807833,14374.03917,4784431.219
10/15/2019,9:20,RMB,3,64,1,0.015625,0.0683,314.159,0.5464,8,574.9615666,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,406,825,c,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,233434.396,192583376.7,34665007.81
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,NA,1,1,i,NA,elliptic prism,105.7773353,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,107.3167316,11351.6779
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,88,Aulacoseira cf. alpigena,Diatom,Aulacoseira,alpigena,NA,2,2,i,NA,cylinder,182.2624854,NA,NA,NA,NA,NA,NA,NA,NA,NA,,214.6334632,429.2669264,78239.25691
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,74,Amphora sp.,Diatom,Amphora,sp.,NA,1,1,i,NA,cymbelloid,148.3107731,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,107.3167316,15916.22743
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,NA,1,1,i,NA,cylinder,862.7591537,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,107.3167316,92588.49253
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,1927,Geissleria acceptata,Diatom,Geissleria,acceptata,NA,1,1,i,NA,elliptic prism,165.9890492,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,107.3167316,17813.40224
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,750,Nitzschia spp.,Diatom,Nitzschia,spp.,NA,5,5,i,NA,prism on parallelogram,110.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,,536.583658,2682.91829,296009.0579
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,271,Odontidium mesodon,Diatom,Odontidium,mesodon,NA,1,1,i,NA,elliptic prism,479.0610591,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,107.3167316,51411.2671
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,2,2,i,Fragment.,elliptic prism,3847.497419,NA,NA,NA,NA,NA,NA,NA,NA,NA,,214.6334632,429.2669264,1651603.391
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,3,3,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,321.9501948,965.8505844,3468.71809
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,408,858,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,43785.22649,37567724.33,6762190.38
10/14/2019,9:57,SHR,3,61,3,0.049180328,0.0697,314.159,0.9758,14,107.3167316,1709,cf. Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,NA,1,6,f,NA,cylinder,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,,107.3167316,643.9003896,58679.44269
10/2/2019,9:49,RYI,3,63,3,0.047619048,0.0697,314.159,0.7667,11,136.5849311,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,NA,cylinder,68.96418368,NA,NA,NA,NA,NA,NA,NA,NA,NA,,273.1698622,546.3397244,37677.87311
10/2/2019,9:49,RYI,3,63,3,0.047619048,0.0697,314.159,0.7667,11,136.5849311,241,Cymbella sp.,Diatom,Cymbella,sp.,NA,1,1,i,NA,cymbelloid,806.168795,NA,NA,NA,NA,NA,NA,NA,NA,NA,,136.5849311,136.5849311,110110.5093
10/2/2019,9:49,RYI,3,63,3,0.047619048,0.0697,314.159,0.7667,11,136.5849311,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,4,4,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,546.3397244,2185.358898,7848.412646
10/2/2019,9:49,RYI,3,63,3,0.047619048,0.0697,314.159,0.7667,11,136.5849311,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,394,842,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,53814.46285,45311777.72,8156119.99
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,74,Amphora sp.,Diatom,Amphora,sp.,NA,1,1,i,NA,cymbelloid,538.7250753,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.405707,250.405707,134899.8334
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,145,Cocconeis placentula,Diatom,Cocconeis,placentula,NA,2,2,i,NA,elliptic prism,596.7410935,NA,NA,NA,NA,NA,NA,NA,NA,NA,,500.811414,1001.622828,597709.5017
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,190,Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,NA,cylinder,68.96418368,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.405707,250.405707,17269.02517
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,NA,elliptic prism,1243.174287,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.405707,250.405707,311297.9363
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,1,i,NA,sphere,3.591360968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.405707,250.405707,899.2972823
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,NA,cone + half sphere,322.8326682,NA,NA,NA,NA,NA,NA,NA,NA,NA,,250.405707,250.405707,80839.14252
10/2/2019,11:50,STTD-DUP,3,61,2,0.032786885,0.0697,314.159,0.6273,9,250.405707,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,409,864,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,102415.9342,88487367.12,15927726.08
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,2,2,i,NA,cylinder,23.94834057,NA,NA,NA,NA,NA,NA,NA,NA,NA,,229.9846266,459.9692532,11015.50033
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,464,Gomphonema sp.,Diatom,Gomphonema,sp.,NA,2,2,i,NA,gomphonemoid,336.4062836,NA,NA,NA,NA,NA,NA,NA,NA,NA,,229.9846266,459.9692532,154736.547
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,846,Planothidium sp.,Diatom,Planothidium,sp.,NA,1,1,i,NA,elliptic prism,180.6351418,NA,NA,NA,NA,NA,NA,NA,NA,NA,,114.9923133,114.9923133,20771.65282
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,12,12,i,NA,sphere,4.849044165,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1379.90776,16558.89312,80294.80404
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,3,3,i,NA,cone + half sphere,379.7522576,NA,NA,NA,NA,NA,NA,NA,NA,NA,,344.9769399,1034.93082,393017.3152
10/2/2019,10:20,LIB,3,62,2,0.032258065,0.0683,314.159,1.366,20,114.9923133,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,391,814,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,44961.9945,36599063.52,6587831.434
10/2/2019,11:33,STTD,3,61,1,0.016393443,0.0697,314.159,0.5576,8,563.4128407,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,4,4,i,NA,sphere,4.188786667,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2253.651363,9014.605451,37760.25912
10/2/2019,11:33,STTD,3,61,1,0.016393443,0.0697,314.159,0.5576,8,563.4128407,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,398,840,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,224238.3106,188360180.9,33904832.56
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,1,1,i,NA,cylinder,39.78273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,4158.826596
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,NA,elliptic prism,904.8030527,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,94586.72379
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,749,Nitzschia sp.,Diatom,Nitzschia,sp.,NA,1,1,i,NA,prism on parallelogram,47.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,4917.489474
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,1007,Ulnaria ulna,Diatom,Ulnaria,ulna,NA,1,1,i,Fragment.,elliptic prism,1750.440541,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,182988.3702
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,1,i,NA,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,1201.568336
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,NA,cone + half sphere,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,,104.5384667,104.5384667,17984.11501
10/2/2019,9:01,RVB,3,63,2,0.031746032,0.0683,314.159,1.5026,22,104.5384667,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,407,838,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,42547.15595,35654516.68,6417813.003
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,NA,1,1,i,NA,elliptic prism,30.91952878,NA,NA,NA,NA,NA,NA,NA,NA,NA,,153.3230844,153.3230844,4740.677521
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,3,3,i,NA,cylinder,53.73139917,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692532,1379.90776,74144.37465
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,NA,elliptic prism,1999.88907,NA,NA,NA,NA,NA,NA,NA,NA,NA,,153.3230844,153.3230844,306629.1607
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,1,1,i,NA,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,153.3230844,153.3230844,1762.300225
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,NA,1,1,i,NA,cone + half sphere,430.3538477,NA,NA,NA,NA,NA,NA,NA,NA,NA,,153.3230844,153.3230844,65983.17931
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,NA,2,2,i,NA,cone + half sphere,143.6753827,NA,NA,NA,NA,NA,NA,NA,NA,NA,,306.6461688,613.2923376,88115.01131
10/2/2019,9:25,RVB-DUP,3,63,2,0.031746032,0.0683,314.159,1.0245,15,153.3230844,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,391,801,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,59949.326,48019410.13,8643493.823
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,10,10,i,NA,cylinder,822.3567356,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4599.692533,45996.92533,37825881.36
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,NA,1,1,i,NA,prolate spheroid + 2 cylinders,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,0
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,631,Navicula sp.,Diatom,Navicula,sp.,NA,1,1,i,NA,elliptic prism,99.99445351,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,45994.37412
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1889,Nitzschia cf. ligowski,Diatom,Nitzschia,ligowski,NA,1,1,i,NA,prism on parallelogram,531.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,244343.0269
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,730,Nitzschia palea,Diatom,Nitzschia,palea,NA,1,1,i,NA,prism on parallelogram,177.2855,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,81545.87906
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,NA,2,2,i,NA,cylinder + 2 half spheres,106.9122347,NA,NA,NA,NA,NA,NA,NA,NA,NA,,919.9385066,1839.877013,196705.3631
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,1,1,i,NA,sphere,372.7391815,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,171448.563
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,8,8,i,NA,sphere,9.202764307,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3679.754026,29438.03221,270911.2721
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1774,Desmodesmus sp.,Soft Body,Desmodesmus,sp.,NA,1,2,c,NA,prolate spheroid,38.17660168,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,919.9385066,35120.12594
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,NA,1,1,i,NA,2 cones,13.98740588,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,6433.776638
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,NA,2,2,i,NA,prolate spheroid,83.07463516,NA,NA,NA,NA,NA,NA,NA,NA,NA,,919.9385066,1839.877013,152847.1116
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,NA,1,1,i,NA,prolate spheroid,106.7302843,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,459.9692533,49092.64917
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,NA,411,838,c,NA,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,189047.3631,158421690.3,28515904.25
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,NA,1,30,f,NA,cylinder,12.19172539,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,13799.0776,168234.5647
10/1/2019,9:14,I80,3,62,1,0.016129032,0.0683,314.159,0.683,10,459.9692533,1519,cf. Snowella sp.,Soft Body,Snowella,sp.,NA,1,6,c,NA,sphere,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,459.9692533,2759.81552,1053.430374
10/1/2019,10:32,RCS,3,63,1,0.015873016,0.0683,314.159,0.4781,7,657.0989333,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,NA,5,5,i,Moderate sediment and detritus.,cylinder,183.917318,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3285.494667,16427.47333,3021296.837
10/1/2019,10:32,RCS,3,63,1,0.015873016,0.0683,314.159,0.4781,7,657.0989333,1020,Carteria sp.,Soft Body,Carteria,sp.,NA,1,1,i,Moderate sediment and detritus.,sphere,1077.359596,NA,NA,NA,NA,NA,NA,NA,NA,NA,,657.0989333,657.0989333,707931.8413
10/1/2019,10:32,RCS,3,63,1,0.015873016,0.0683,314.159,0.4781,7,657.0989333,1037,Chlorella sp.,Soft Body,Chlorella,sp.,NA,2,2,i,Moderate sediment and detritus.,sphere,11.49403061,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1314.197867,2628.395733,30210.86101
10/1/2019,10:32,RCS,3,63,1,0.015873016,0.0683,314.159,0.4781,7,657.0989333,1136,Monoraphidium griffithii,Soft Body,Monoraphidium,griffithii,NA,1,1,i,Moderate sediment and detritus.,2 cones,83.92443526,NA,NA,NA,NA,NA,NA,NA,NA,NA,,657.0989333,657.0989333,55146.65689
