MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.8,,,i,BSA.YOLO-38,BB,,sphere,7.24,,,,,,,,,,Length,2.4,2.8,2.8,2.4,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,6.5,,,i,BSA.YOLO-38,BB,,2 cones,26.68,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/4/2019,9:43,SHER,0,64,1,1.56%,0.0697,314.159,1.1849,17,265.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,374,762,0.8,0.8,0.8,c,BSA.YOLO-38,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,74,Amphora sp.,Diatom,Amphora,sp.,,1,1,20.4,,,i,BSA.YOLO-39,BB,,cymbelloid,327.1,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,745,Nitzschia cf. sigmoidea,Diatom,Nitzschia,sigmoidea,,1,1,133.3,,,i,BSA.YOLO-39,BB,Fragment.,prism on parallelogram,3649.75,,,,,,,,,,Length,133.3,133.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,1.9,,,i,BSA.YOLO-39,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1134,Monoraphidium contortum,Soft Body,Monoraphidium,contortum,,1,1,25.9,,,i,BSA.YOLO-39,BB,,2 cones,22.92,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1341,Chroomonas rosenbergii,Soft Body,Chroomonas,rosenbergii,,3,3,9.3,,,i,BSA.YOLO-39,BB,,cone + half sphere,314.74,,,,,,,,,,Length,9.3,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,439,916,0.8,0.8,0.8,c,BSA.YOLO-39,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/8/2019,9:58,STTD,0,63,1,1.59%,0.0697,314.159,0.3485,5,901.46,1448,cf. Komvophoron sp.,Soft Body,Komvophoron,sp.,,1,22,3.7,,,f,BSA.YOLO-39,BB,,cylinder,39.78,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,14:29,LIS,0,63,0.5,0.79%,0.0697,314.159,0.3485,5,1802.92,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,14.8,,,i,BSA.YOLO-40,BB,,cylinder,1909.57,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,14:29,LIS,0,63,0.5,0.79%,0.0697,314.159,0.3485,5,1802.92,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,29.6,,,i,BSA.YOLO-40,BB,,prism on parallelogram,232.06,,,,,,,,,,Length,29.6,29.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,14:29,LIS,0,63,0.5,0.79%,0.0697,314.159,0.3485,5,1802.92,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.4,,,i,BSA.YOLO-40,BB,,sphere,5.58,,,,,,,,,,Length,2.2,2.4,2.4,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,14:29,LIS,0,63,0.5,0.79%,0.0697,314.159,0.3485,5,1802.92,1918,Desmodesmus armatus,Soft Body,Desmodesmus,armatus,,1,4,7.4,,,c,BSA.YOLO-40,BB,,prolate spheroid,53.04,,,,,,,,,,Length,7.4,7.4,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,1/22/2019,14:29,LIS,0,63,0.5,0.79%,0.0697,314.159,0.3485,5,1802.92,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,937,1958,0.8,0.8,0.8,c,BSA.YOLO-40,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,4,4,24.1,,,i,BSA.YOLO-41,BB,,elliptic prism,833.99,,,,,,,,,,Length,19.9,24.1,16.7,19.4,19.4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.6,14.8,9.3,11.1,11.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,5.6,3.7,4.6,4.6,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,708,Nitzschia gracilis,Diatom,Nitzschia,gracilis,,1,1,37,,,i,BSA.YOLO-41,BB,,prism on parallelogram,92.34,,,,,,,,,,Length,32.4,37,27.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3,3.1,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,713,Nitzschia inconspicua,Diatom,Nitzschia,inconspicua,,1,1,7.4,,,i,BSA.YOLO-41,BB,,prism on parallelogram,19.68,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,,,i,BSA.YOLO-41,BB,,prism on parallelogram,415.61,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,956,cf. Surirella sp.,Diatom,Surirella,sp.,,1,1,33.3,,,i,BSA.YOLO-41,BB,,elliptic prism,5677.98,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,13,13,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.4,,,i,BSA.YOLO-41,BB,,sphere,7.24,,,,,,,,,,Length,2.4,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,,,i,BSA.YOLO-41,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1341,Chroomonas rosenbergii,Soft Body,Chroomonas,rosenbergii,,1,1,8.3,,,i,BSA.YOLO-41,BB,,cone + half sphere,205.6,,,,,,,,,,Length,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1365,Plagioselmis lacustris,Soft Body,Plagioselmis,lacustris,,1,1,12,,,i,BSA.YOLO-41,BB,,cone + half sphere,731.36,,,,,,,,,,Length,12,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-41,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,401,828,0.8,0.8,0.8,c,BSA.YOLO-41,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,1/9/2019,9:06,SHER,0,62,1,1.61%,0.0697,314.159,0.4879,7,643.9,1477,cf. Microcystis sp.,Soft Body,Microcystis,sp.,,1,1,3.7,,,i,BSA.YOLO-41,BB,,sphere,26.52,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,182,Cyclotella meneghiniana,Diatom,Cyclotella,meneghiniana,,14,14,10.2,,,i,BSA.YOLO-42,BB,,cylinder,522.96,,,,,,,,,,Length,6.4,5,5,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10.2,10.2,10.2,10.2,10.2,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,24.1,,,i,BSA.YOLO-42,BB,,prism on parallelogram,84.71,,,,,,,,,,Length,24.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,10,10,1.9,,,i,BSA.YOLO-42,BB,,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,1850,Tetrastrum elegans,Soft Body,Tetrastrum,elegans,,1,4,2.8,,,c,BSA.YOLO-42,BB,,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,2,2,4.6,,,i,BSA.YOLO-42,BB,,cone + half sphere,50.96,,,,,,,,,,Length,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,2/26/2019,12:56,LIS,0,62,0.5,0.81%,0.0697,314.159,0.3485,5,1802.92,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,390,790,0.8,0.8,0.8,c,BSA.YOLO-42,BB,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
