MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25,
Phyto,10/17/2017,8:54,RYI,3,63.5,2,3.15%,0.0697,314.159,0.69746499,10,225.21,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,13,,,i,BSA.YOLO-08,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,139.78,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2017,8:54,RYI,3,63.5,2,3.15%,0.0697,314.159,0.69746499,10,225.21,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,3.7,,,i,BSA.YOLO-08,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,18.82,,,,,,,,,,Length,3.3,2.8,3.7,3.7,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2017,8:54,RYI,3,63.5,2,3.15%,0.0697,314.159,0.69746499,10,225.21,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,4,4,6.5,,,i,BSA.YOLO-08,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,83.67,,,,,,,,,,Length,5.8,6.5,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/17/2017,8:54,RYI,3,63.5,2,3.15%,0.0697,314.159,0.69746499,10,225.21,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,398,796,0.8,0.8,0.8,c,BSA.YOLO-08,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,10/3/2017,13:13,US4,3,64.0,2,3.13%,0.0697,314.159,0.627718491,9,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,3.7,,,i,BSA.YOLO-09,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,17.16,,,,,,,,,,Length,3.2,2.8,3.7,2.8,3.7,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,13:13,US4,3,64.0,2,3.13%,0.0697,314.159,0.627718491,9,250.24,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,10.2,,,i,BSA.YOLO-09,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,387.21,,,,,,,,,,Length,9.8,10.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,13:13,US4,3,64.0,2,3.13%,0.0697,314.159,0.627718491,9,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,405,815,0.8,0.8,0.8,c,BSA.YOLO-09,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,14.8,,,i,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,prism on parallelogram,125.95,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,,,i,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,sphere,9.20,,,,,,,,,,Length,2.6,1.9,2.8,3.7,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,1.9,,,i,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,4,4,5.6,,,c,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,prolate spheroid,10.59,,,,,,,,,,Length,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,7.4,,,i,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,prolate spheroid,121.51,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,1,1,5.6,,,i,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,8:38,RYI,3,64.0,2,3.13%,0.0697,314.159,0.767211489,11,204.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,389,780,0.8,0.8,0.8,c,BSA.YOLO-10,CT,Low sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,cylinder,93.31,,,,,,,,,,Length,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.0,7.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,475,Gyrosigma acuminatum,Diatom,Gyrosigma,acuminatum,,1,1,94.5,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,prism on parallelogram,4545.45,,,,,,,,,,Length,94.5,94.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,13,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,prism on parallelogram,34.58,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,9.3,,,i,BSA.YOLO-11,CT,Fragment. Low sediment and detritus. Many broken diatoms.,prism on parallelogram,32.69,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,sphere,5.58,,,,,,,,,,Length,2.2,1.9,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,1761,cf. Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,4,4,6.5,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,cylinder + 2 cones,1.19,,,,,,,,,,Length,5.8,5.6,5.6,6.5,5.6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,1,1,6.5,,,i,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,cone + half sphere,122.78,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,11:50,US2,3,63.0,2,3.17%,0.0697,314.159,0.557971992,8,281.52,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,422,847,0.8,0.8,0.8,c,BSA.YOLO-11,CT,Low sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,10/3/2017,12:25,US3,3,62.5,1,1.60%,0.0697,314.159,1.325183481,19,237.07,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,7.4,,,i,BSA.YOLO-12,CT,,cylinder,139.37,,,,,,,,,,Length,4.2,3.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,7.4,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,12:25,US3,3,62.5,1,1.60%,0.0697,314.159,1.325183481,19,237.07,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,38.9,,,i,BSA.YOLO-12,CT,,prism on parallelogram,501.03,,,,,,,,,,Length,38.9,38.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,12:25,US3,3,62.5,1,1.60%,0.0697,314.159,1.325183481,19,237.07,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-12,CT,,sphere,4.85,,,,,,,,,,Length,2.1,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,12:25,US3,3,62.5,1,1.60%,0.0697,314.159,1.325183481,19,237.07,1279,Tetraedron sp.,Soft Body,Tetraedron,sp.,,1,1,3.7,,,i,BSA.YOLO-12,CT,Degraded.,box,50.65,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,12:25,US3,3,62.5,1,1.60%,0.0697,314.159,1.325183481,19,237.07,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,404,809,0.8,0.8,0.8,c,BSA.YOLO-12,CT,,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,13,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,elliptic prism,305.28,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,cylinder,61.49,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,464,Gomphonema sp.,Diatom,Gomphonema,sp.,,1,1,11.1,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,gomphonemoid,336.41,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,20.4,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,elliptic prism,331.98,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,27.8,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,prism on parallelogram,236.58,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.7,,,i,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,cylinder + 2 cones,2.06,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,391,783,0.8,0.8,0.8,c,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,9/26/2017,8:59,RYI,3,63.0,1,1.59%,0.0697,314.159,1.464676479,21,214.49,1519,Snowella sp.,Soft Body,Snowella,sp.,,2,13,0.8,,,c,BSA.YOLO-13,CT,Low sediment and detritus Many broken diatoms.,sphere,0.27,,,,,,,,,,Length,0.8,0.7,0.7,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,12:21,US2,3,63.0,1,1.59%,0.0697,314.159,0.488225493,7,643.47,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,5.6,,,i,BSA.YOLO-14,CT,,cylinder + 2 half spheres,34.48,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,12:21,US2,3,63.0,1,1.59%,0.0697,314.159,0.488225493,7,643.47,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-14,CT,,sphere,7.24,,,,,,,,,,Length,2.4,1.9,1.9,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,12:21,US2,3,63.0,1,1.59%,0.0697,314.159,0.488225493,7,643.47,1162,cf. Oocystis sp.,Soft Body,Oocystis,sp.,,1,3,5.6,,,c,BSA.YOLO-14,CT,,prolate spheroid,40.14,,,,,,,,,,Length,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/26/2017,12:21,US2,3,63.0,1,1.59%,0.0697,314.159,0.488225493,7,643.47,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,435,871,0.8,0.8,0.8,c,BSA.YOLO-14,CT,,sphere,0.18,0.18,0.18,0.27,0.27,0.18,0.18,0.18,0.27,0.27,Length,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.8,
Phyto,10/3/2017,9:38,US657,3,62.0,2,3.23%,0.0697,314.159,0.69746499,10,225.21,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,27.8,,,i,BSA.YOLO-15,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,1268.34,,,,,,,,,,Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,15.7,15.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,9:38,US657,3,62.0,2,3.23%,0.0697,314.159,0.69746499,10,225.21,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.YOLO-15,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,prism on parallelogram,126.63,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,9:38,US657,3,62.0,2,3.23%,0.0697,314.159,0.69746499,10,225.21,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,3.2,,,i,BSA.YOLO-15,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,17.16,,,,,,,,,,Length,3.2,3.7,2.8,2.8,3.7,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,9:38,US657,3,62.0,2,3.23%,0.0697,314.159,0.69746499,10,225.21,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,1,1,7.4,,,i,BSA.YOLO-15,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,186.37,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/3/2017,9:38,US657,3,62.0,2,3.23%,0.0697,314.159,0.69746499,10,225.21,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,431,868,0.8,0.8,0.8,c,BSA.YOLO-15,CT,Moderate sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
Phyto,10/24/2017,8:46,RYI,3,62.5,2,3.20%,0.0697,314.159,0.906704487,13,173.24,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-16,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/24/2017,8:46,RYI,3,62.5,2,3.20%,0.0697,314.159,0.906704487,13,173.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,14,14,2.8,,,i,BSA.YOLO-16,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,6.37,,,,,,,,,,Length,2.3,2.8,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,10/24/2017,8:46,RYI,3,62.5,2,3.20%,0.0697,314.159,0.906704487,13,173.24,1139,Monoraphidium spp.,Soft Body,Monoraphidium,spp.,,2,2,7.4,,,i,BSA.YOLO-16,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,2 cones,7.59,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.4,0.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
