MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,13:06,I80,1,61.0,1,1.64%,0.0683,314.159,0.4781,7,657.10,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-13,CT,Moderate sediment and high detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,13:06,I80,1,61.0,1,1.64%,0.0683,314.159,0.4781,7,657.10,1235,Scenedesmus sp.,Soft Body,Scenedesmus,sp.,,1,2,4.6,,,c,BSA.YOLO-13,CT,Moderate sediment and high detritus.,prolate spheroid,8.69,,,,,,,,,,Length,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,13:06,I80,1,61.0,1,1.64%,0.0683,314.159,0.4781,7,657.10,1289,Tetrastrum staurogeniaeforme,Soft Body,Tetrastrum,staurogeniaeforme,,1,3,3.7,,,c,BSA.YOLO-13,CT,Moderate sediment and high detritus.,sphere,26.52,,,,,,,,,,Length,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,13:06,I80,1,61.0,1,1.64%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,435,898,0.8,0.8,0.8,c,BSA.YOLO-13,CT,Moderate sediment and high detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/30/2018,11:52,BL5,1,62.0,2,3.23%,0.0683,314.159,0.3415,5,459.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus. Ciliates observed.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,1.9,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,11:52,BL5,1,62.0,2,3.23%,0.0683,314.159,0.3415,5,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,405,846,0.8,0.8,0.8,c,BSA.YOLO-14,CT,Moderate sediment and low detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/30/2018,11:52,LIB,1,63.0,2,3.17%,0.0683,314.159,0.6147,9,255.54,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-15,CT,Low sediment and detritus.,cylinder,137.93,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,11:52,LIB,1,63.0,2,3.17%,0.0683,314.159,0.6147,9,255.54,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.YOLO-15,CT,Low sediment and detritus.,prism on parallelogram,95.83,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,11:52,LIB,1,63.0,2,3.17%,0.0683,314.159,0.6147,9,255.54,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,2.8,,,i,BSA.YOLO-15,CT,Low sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,11:52,LIB,1,63.0,2,3.17%,0.0683,314.159,0.6147,9,255.54,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-15,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,11:52,LIB,1,63.0,2,3.17%,0.0683,314.159,0.6147,9,255.54,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,847,0.8,0.8,0.8,c,BSA.YOLO-15,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,6.5,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,elliptic prism,52.89,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,88,Aulacoseira alpigena,Diatom,Aulacoseira,alpigena,,1,1,7.4,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,cylinder,182.26,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,cylinder,76.45,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,prism on parallelogram,105.67,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,19,19,2.8,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB,1,62.0,2,3.23%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,380,784,0.8,0.8,0.8,c,BSA.YOLO-16,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2018,12:29,BL5,1,61.5,2,3.25%,0.0683,314.159,0.3415,5,459.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,,,i,BSA.YOLO-17,CT,Moderate sediment and detritus. Ciliates observed.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:29,BL5,1,61.5,2,3.25%,0.0683,314.159,0.3415,5,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,414,860,0.8,0.8,0.8,c,BSA.YOLO-17,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/30/2018,10:20,RVB 3M,3,63.0,2,3.17%,0.0683,314.159,1.2294,18,127.77,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-18,CT,Low sediment and detritus.,cylinder,61.49,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB 3M,3,63.0,2,3.17%,0.0683,314.159,1.2294,18,127.77,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,27,27,2.8,,,i,BSA.YOLO-18,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB 3M,3,63.0,2,3.17%,0.0683,314.159,1.2294,18,127.77,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,,,i,BSA.YOLO-18,CT,Low sediment and detritus.,cylinder + 2 cones,18.57,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB 3M,3,63.0,2,3.17%,0.0683,314.159,1.2294,18,127.77,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,,,i,BSA.YOLO-18,CT,Low sediment and detritus.,2 cones,17.58,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:20,RVB 3M,3,63.0,2,3.17%,0.0683,314.159,1.2294,18,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,385,794,0.8,0.8,0.8,c,BSA.YOLO-18,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/30/2018,10:55,RYI,1,62.0,2,3.23%,0.0683,314.159,1.0928,16,143.74,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,14,14,2.8,,,i,BSA.YOLO-19,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:55,RYI,1,62.0,2,3.23%,0.0683,314.159,1.0928,16,143.74,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-19,CT,Low sediment and detritus.,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/30/2018,10:55,RYI,1,62.0,2,3.23%,0.0683,314.159,1.0928,16,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,807,0.8,0.8,0.8,c,BSA.YOLO-19,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2018,11:27,RYI 3M,3,61.0,3,4.92%,0.0683,314.159,0.8879,13,117.94,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,29.6,,,i,BSA.YOLO-20,CT,Low sediment and detritus.,cymbelloid,610.29,,,,,,,,,,Length,29.6,29.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI 3M,3,61.0,3,4.92%,0.0683,314.159,0.8879,13,117.94,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,22,22,2.8,,,i,BSA.YOLO-20,CT,Low sediment and detritus.,sphere,6.37,,,,,,,,,,Length,2.3,2.8,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI 3M,3,61.0,3,4.92%,0.0683,314.159,0.8879,13,117.94,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-20,CT,Low sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI 3M,3,61.0,3,4.92%,0.0683,314.159,0.8879,13,117.94,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,4,1.9,,,i,BSA.YOLO-20,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,11:27,RYI 3M,3,61.0,3,4.92%,0.0683,314.159,0.8879,13,117.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,828,0.8,0.8,0.8,c,BSA.YOLO-20,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,4,4,4.6,,,i,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,cylinder,41.56,,,,,,,,,,Length,3.0,2.8,2.8,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.2,4.6,3.7,3.7,4.6,,,,,,,,,,,,,,,,,,,,,
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,310,Encyonema sp.,Diatom,Encyonema,sp.,,1,1,13,,,i,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,cymbelloid,118.67,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,397,Fragilaria sp.,Diatom,Fragilaria,sp.,,2,2,53.7,,,i,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,elliptic prism,290.63,,,,,,,,,,Length,47.2,53.7,40.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,2.8,,,i,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,3.7,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,7.4,,,i,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,2 cones,13.99,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/6/2018,10:00,SHR,0,62.5,3,4.80%,0.0683,314.159,0.8196,12,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,819,0.8,0.8,0.8,c,BSA.YOLO-21,CT,Low sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,18.5,,,i,BSA.YOLO-22,CT,Low sediment and detritus.,elliptic prism,528.89,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,911,Staurosira construens,Diatom,Staurosira,construens,,2,2,11.1,,,c,BSA.YOLO-22,CT,Low sediment and detritus.,elliptic prism,224.57,,,,,,,,,,Length,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,923,Staurosira venter,Diatom,Staurosira,venter,,1,1,13,,,i,BSA.YOLO-22,CT,Low sediment and detritus.,elliptic prism,139.78,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,5.6,,,i,BSA.YOLO-22,CT,Low sediment and detritus.,sphere,75.53,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,9,9,3.7,,,i,BSA.YOLO-22,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,3.7,1.9,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,11.1,,,i,BSA.YOLO-22,CT,Low sediment and detritus.,2 cones,20.98,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,12:07,LIB 3M,3,61.0,2,3.28%,0.0683,314.159,0.8879,13,176.91,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,406,837,0.8,0.8,0.8,c,BSA.YOLO-22,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/5/2018,9:38,SDI,1,62.0,2,3.23%,0.0683,314.159,1.0245,15,153.32,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-23,CT,Low sediment and detritus.,cylinder,61.49,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/5/2018,9:38,SDI,1,62.0,2,3.23%,0.0683,314.159,1.0245,15,153.32,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.4,,,i,BSA.YOLO-23,CT,Low sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,,
Phyto,9/5/2018,9:38,SDI,1,62.0,2,3.23%,0.0683,314.159,1.0245,15,153.32,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,397,809,0.8,0.8,0.8,c,BSA.YOLO-23,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2018,13:08,LIS,1,62.0,1,1.61%,0.0683,314.159,0.6147,9,511.08,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,11,11,1.9,,,i,BSA.YOLO-24,CT,Low sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,13:08,LIS,1,62.0,1,1.61%,0.0683,314.159,0.6147,9,511.08,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,16.7,,,i,BSA.YOLO-24,CT,Low sediment and detritus.,2 cones,68.55,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/13/2018,13:08,LIS,1,62.0,1,1.61%,0.0683,314.159,0.6147,9,511.08,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,409,845,0.8,0.8,0.8,c,BSA.YOLO-24,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/13/2018,9:01,RCS,1,61.0,1,1.64%,0.0683,314.159,0.7513,11,418.15,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-25,CT,Low sediment and detritus.,cylinder,61.49,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
