MethodCode,SampleDate,SampleTime,StationCode,Depth (ft),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.YOLO-09,CT,Low sediment and detritus.,elliptic prism,301.06,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,2.8,,,i,BSA.YOLO-09,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,2.8,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,11.1,,,i,BSA.YOLO-09,CT,Low sediment and detritus.,cone + half sphere,596.74,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,379,762,0.8,0.8,0.8,c,BSA.YOLO-09,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,1629,Peridinium sp.,Soft Body,Peridinium,sp.,,1,1,22.2,,,i,BSA.YOLO-09,CT,Low sediment and detritus.,ellipsoid,4386.85,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:30,LH-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.9562,14,164.27,1824,Strobilidium sp.,Ciliophora,Strobilidium,sp.,,1,1,18.5,,,i,BSA.YOLO-09,CT,Low sediment and detritus.,prolate spheroid,3315.23,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,20,20,2.8,,,i,BSA.YOLO-10,CT,Low sediment and detritus.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,11.1,,,i,BSA.YOLO-10,CT,Low sediment and detritus.,cone + half sphere,430.35,,,,,,,,,,Length,10.2,11.1,10.2,9.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,4,4,7.4,,,i,BSA.YOLO-10,CT,Low sediment and detritus.,cone + half sphere,137.26,,,,,,,,,,Length,7.0,7.4,7.4,5.6,7.4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,405,815,0.8,0.8,0.8,c,BSA.YOLO-10,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1508,Pseudanabaena sp.,Soft Body,Pseudanabaena,sp.,,1,4,1.9,,,f,BSA.YOLO-10,CT,Low sediment and detritus.,cylinder,5.39,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,15:08,DI_SAV_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1526,cf. Synechococcus sp.,Soft Body,Synechococcus,sp.,,3,3,7.4,,,i,BSA.YOLO-10,CT,Low sediment and detritus.,sphere,61.60,,,,,,,,,,Length,4.9,3.7,3.7,7.4,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,4.6,,,i,BSA.YOLO-11,CT,Moderate sediment and low detritus.,sphere,32.97,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,15,15,2.8,,,i,BSA.YOLO-11,CT,Moderate sediment and low detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,2.8,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1301,cf. Westella sp.,Soft Body,Westella,sp.,,1,18,3.7,,,c,BSA.YOLO-11,CT,Moderate sediment and low detritus.,sphere,26.52,,,,,,,,,,Length,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.YOLO-11,CT,Moderate sediment and low detritus.,cone + half sphere,538.68,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-11,CT,Moderate sediment and low detritus.,cone + half sphere,83.74,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,394,795,0.8,0.8,0.8,c,BSA.YOLO-11,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/7/2018,17:50,FI-WAT-2,,63.5,2,3.15%,0.0683,314.159,0.4781,7,328.55,1423,cf. Chroococcus sp.,Soft Body,Chroococcus,sp.,,3,10,2.8,,,c,BSA.YOLO-11,CT,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:32,FC-WAT-2,,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,12,12,2.8,,,i,BSA.YOLO-12,CT,Moderate sediment and low detritus.,sphere,6.37,,,,,,,,,,Length,2.3,1.9,1.9,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:32,FC-WAT-2,,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,4,4,11.1,,,i,BSA.YOLO-12,CT,Moderate sediment and low detritus.,cone + half sphere,453.06,,,,,,,,,,Length,10.4,11.1,9.3,10.2,11.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:32,FC-WAT-2,,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-12,CT,Moderate sediment and low detritus.,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,9/18/2018,17:32,FC-WAT-2,,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,398,798,0.8,0.8,0.8,c,BSA.YOLO-12,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,9/18/2018,17:32,FC-WAT-2,,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-12,CT,Moderate sediment and low detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,46,Achnanthidium sp.,Diatom,Achnanthidium,sp.,,1,1,11.1,,,i,BSA.YOLO-13,CT,Moderate sediment and detritus.,elliptic prism,119.35,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,,,i,BSA.YOLO-13,CT,Moderate sediment and detritus.,elliptic prism,407.65,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1005,Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,64.8,,,i,BSA.YOLO-13,CT,Fragment. Moderate sediment and detritus.,elliptic prism,1393.47,,,,,,,,,,Length,64.8,64.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,3.7,,,i,BSA.YOLO-13,CT,Moderate sediment and detritus.,sphere,20.07,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,15,15,2.8,,,i,BSA.YOLO-13,CT,Moderate sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,2.8,1.9,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-13,CT,Moderate sediment and detritus.,cone + half sphere,159.13,,,,,,,,,,Length,7.4,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,393,786,0.8,0.8,0.8,c,BSA.YOLO-13,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/7/2018,15:55,LH_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.4781,7,328.55,1423,cf. Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,4,2.8,,,c,BSA.YOLO-13,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus.,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,4.6,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus.,sphere,40.99,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,21,21,3.7,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus.,sphere,11.49,,,,,,,,,,Length,2.8,3.7,2.8,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-14,CT,Moderate sediment and low detritus.,cone + half sphere,137.26,,,,,,,,,,Length,7.0,7.4,6.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:20,FI-WAT-1,3,57.0,2,3.51%,0.0683,314.159,0.5464,8,287.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,399,799,0.8,0.8,0.8,c,BSA.YOLO-14,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,20.4,,,i,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,elliptic prism,510.90,,,,,,,,,,Length,17.6,20.4,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.2,13.0,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,2,2,7.4,,,i,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,88.59,,,,,,,,,,Length,6.0,7.4,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.0,7.4,4.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.7,5.6,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,30,30,3.7,,,i,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,7.24,,,,,,,,,,Length,2.4,1.9,2.8,1.9,1.9,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1246,Sphaerocystis planctonica,Soft Body,Sphaerocystis,planctonica,,1,4,2.8,,,c,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,6.5,,,i,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,prolate spheroid,106.73,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,3,3,11.1,,,i,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,cone + half sphere,464.70,,,,,,,,,,Length,10.5,11.1,9.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,17:35,FI-SAV-2,,61.0,2,3.28%,0.0683,314.159,1.0245,15,153.32,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,363,730,0.8,0.8,0.8,c,BSA.YOLO-15,CT,Low sediment and detritus. Many broken diatoms. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,cylinder,502.67,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,4.6,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,sphere,32.97,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,49,49,3.7,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,sphere,17.16,,,,,,,,,,Length,3.2,2.8,2.8,2.8,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,2,2,11.1,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,2 cones,45.57,,,,,,,,,,Length,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,8/7/2018,16:30,LH_SAV_2,,59.0,2,3.39%,0.0683,314.159,0.8196,12,191.65,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,,,i,BSA.YOLO-16,CT,Low sediment and detritus.,cone + half sphere,112.82,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
