SampleID,Genus,BV.Density,,Year,Month,StationCode,Region,WYType,FlowPulseType,FlowPulseCategory,ActionPhase
LIS.2015.07.28,Hemiselmis,25398.5282,,2015,Jul,LIS,Upstream,C,NF,High,Before
LIS.2015.07.28,Monoraphidium,3348.2335,,2015,Jul,LIS,Upstream,C,NF,High,Before
LIS.2015.07.28,Pseudanabaena,18900.2526,,2015,Jul,LIS,Upstream,C,NF,High,Before
LIS.2015.07.28,Snowella,912.8816,,2015,Jul,LIS,Upstream,C,NF,High,Before
LIS.2015.07.28,Thalassiosira,143355.4431,,2015,Jul,LIS,Upstream,C,NF,High,Before
RD22.2015.08.03,Chlamydomonas,215027.5052,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Chlorella,23890.2768,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Chrysococcus,40034.831,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Cryptomonas,143352.1706,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Cyclotella,7049347.756,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Desmodesmus,11464.6904,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Eucapsis,64303.4606,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Hemiselmis,16024.4422,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Heteroleibleinia,3170.9568,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Monoraphidium,2100.4586,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Nitzschia,115119.845,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Sphaerocystis,82832.238,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Thalassiosira,501727.3422,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.03,Trachelomonas,860108.5194,,2015,Aug,RD22,Upstream,C,NF,High,Before
I80.2015.08.03,Aulacoseira,29867.3952,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Chlorella,59727.2832,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Eucapsis,113264.88,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Monoraphidium,3975.0624,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Nitzschia,0,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Plagioselmis,81235.4112,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.03,Ulnaria,29867.3952,,2015,Aug,I80,Upstream,C,NF,High,Before
STTD.2015.08.03,Aphanizomenon,852353.2314,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.03,Cocconeis,405109.4079,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.03,Eucapsis,522903.0261,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.03,Nitzschia,88091.043,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.03,Plagioselmis,112542.903,,2015,Aug,STTD,Upstream,C,NF,High,Before
LIS.2015.08.03,Aphanizomenon,705130.1478,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.03,Eucapsis,154524.5158,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.03,Monoraphidium,6972.6564,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.03,Plagioselmis,157560.414,,2015,Aug,LIS,Upstream,C,NF,High,Before
BL5.2015.08.03,Aphanizomenon,4730974.393,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Chlorella,9702.2622,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Desmodesmus,19080.2148,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Eucapsis,454925.2914,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Monoraphidium,11071.5694,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Nitzschia,70933.7164,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.03,Synechococcus,165668.154,,2015,Aug,BL5,Downstream,C,NF,High,Before
LIB.2015.08.03,Aphanizomenon,786508.7796,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Chlamydomonas,4842.23,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Chlorella,14232.7779,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Cocconeis,82417.0068,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Encyonema,24447.631,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Eucapsis,173657.0071,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Fragilaria,271698.6514,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Melosira,323524.0256,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Plagioselmis,67813.742,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.03,Pseudanabaena,10468.2256,,2015,Aug,LIB,Downstream,C,NF,High,Before
RYI.2015.08.03,Achnanthidium,8082.8748,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Aphanizomenon,234770.9364,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Bacillaria,159826.8672,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Chlorella,38226.9888,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Cocconeis,170902.5318,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Cyclotella,6887.3805,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Eucapsis,147260.2131,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Fragilaria,86016.1302,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Goniochloris,12399.9876,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.03,Navicula,19851.3315,,2015,Aug,RYI,Downstream,C,NF,High,Before
RVB.2015.08.03,Aphanizomenon,743317.7382,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Aulacoseira,53095.3158,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Chlamydomonas,71965.4571,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Chlorella,23002.5204,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Cyclotella,202191.2868,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Desmodesmus,2899.5054,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Eucapsis,137873.3169,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Halamphora,34110.0618,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Luticola,12710.7777,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Merismopedia,1948.5744,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Monoraphidium,1766.7297,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Pseudoscourfieldia,11501.2602,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.03,Ulnaria,12488.8938,,2015,Aug,RVB,Downstream,C,NF,High,Before
RCS.2015.08.13,Achnanthidium,37641.1008,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Chlorella,79636.3776,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Crucigenia,0,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Cyclotella,2729527.834,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Eucapsis,157741.2864,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Monoraphidium,37933.8816,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Nitzschia,215336.5248,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Pleurosigma,1675209.158,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Pseudoscourfieldia,39818.1888,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Raphidocelis,15900.2496,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.13,Synechococcus,207086.112,,2015,Aug,RCS,Upstream,C,NF,High,Before
STTD.2015.08.13,Amphora,17221.5168,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.13,Aphanizomenon,949217.8752,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.13,Chlorella,25877.3184,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.13,Cyclotella,55470.7008,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.13,Eucapsis,261213.024,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.13,Nitzschia,127802.5728,,2015,Aug,STTD,Upstream,C,NF,High,Before
BL5.2015.08.13,Chlorella,66541.2327,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Cocconeis,359770.5117,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Eucapsis,345356.7837,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Monoraphidium,8493.804,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Snowella,978.0744,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Synechococcus,710004.798,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.13,Tetradesmus,136492.8564,,2015,Aug,BL5,Downstream,C,NF,High,Before
LIB.2015.08.13,Aphanizomenon,1035307.795,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Chlorella,42879.1272,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Cyclotella,7294.3484,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Eucapsis,121451.5938,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Kephyrion,6125.5896,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Navicula,61081.5061,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Nitzschia,16127.0236,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Plagioselmis,18377.9237,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Pseudanabaena,4517.9688,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Pseudoscourfieldia,6253.7835,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.13,Ulnaria,10712.8524,,2015,Aug,LIB,Downstream,C,NF,High,Before
RYI.2015.08.13,Aphanizomenon,122044.4658,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.13,Chlorella,7763.3334,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.13,Cocconeis,21859.8532,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.13,Cyclotella,186741.163,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.13,Eucapsis,42276.0462,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.13,Fragilaria,66397.1082,,2015,Aug,RYI,Downstream,C,NF,High,Before
RD22.2015.08.13,Aphanizomenon,1549733.148,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Chlorella,460750.2588,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Crucigenia,41182.08,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Desmodesmus,39895.14,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Eucapsis,95825.5524,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Karlodinium,2421525.608,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Monoraphidium,220362.7362,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Nitzschia,576549.12,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.13,Trachelomonas,262259.0679,,2015,Aug,RD22,Upstream,C,NF,High,Before
RVB.2015.08.13,Aulacoseira,50042.9952,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Chlorella,207218.7392,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Cyclotella,39820.6912,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Eucapsis,108591.648,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Lagerheimia,1939.36,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Monoraphidium,3500.8576,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Nitzschia,19703.8976,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Plagioselmis,151855.6416,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Pseudoscourfieldia,11403.4368,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Synechococcus,437181.792,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.13,Ulnaria,102798.592,,2015,Aug,RVB,Downstream,C,NF,High,Before
I80.2015.08.13,Chlamydomonas,249101.796,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Chlorella,238904.8896,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Chroomonas,118371.4272,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Closteriopsis,93767.8824,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Cryptomonas,330815.6392,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Cyclotella,1652110.19,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Desmodesmus,9694.5104,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Eucapsis,218725.8944,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Fragilaria,109047.6504,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Gymnodinium,4559867.364,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Lagerheimia,13907.7072,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Monoraphidium,57640.4128,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Nitzschia,219411.9248,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.13,Strombomonas,841198.0032,,2015,Aug,I80,Upstream,C,NF,High,Before
LIS.2015.08.13,Actinastrum,110949.9176,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.13,Cyclotella,734345.0376,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.13,Eucapsis,175046.1066,,2015,Aug,LIS,Upstream,C,NF,High,Before
RCS.2015.08.18,Aulacoseira,721119.1104,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Bacillaria,374872.032,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Chlamydomonas,69028.704,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Cyclotella,155308.9536,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Eucapsis,184909.8432,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Nitzschia,215771.9424,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Skeletonema,2552192.755,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Synechococcus,207086.112,,2015,Aug,RCS,Upstream,C,NF,High,Before
RCS.2015.08.18,Thalassiosira,238924.1472,,2015,Aug,RCS,Upstream,C,NF,High,Before
STTD.2015.08.18,Cyclotella,26547.6579,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.18,Eucapsis,72572.7183,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.18,Nitzschia,8678.4966,,2015,Aug,STTD,Upstream,C,NF,High,Before
STTD.2015.08.18,Plagioselmis,36105.3486,,2015,Aug,STTD,Upstream,C,NF,High,Before
LIS.2015.08.18,Aphanizomenon,433921.428,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.18,Chlamydomonas,73431.8869,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.18,Cyclotella,402930.3863,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.18,Eucapsis,103740.0843,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.18,Monoraphidium,2113.3941,,2015,Aug,LIS,Upstream,C,NF,High,Before
LIS.2015.08.18,Thalassiosira,48955.7924,,2015,Aug,LIS,Upstream,C,NF,High,Before
BL5.2015.08.18,Chlorella,7186.8928,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.18,Cyclotella,92173.4016,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.18,Eucapsis,255582.624,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.18,Navicula,27186.0736,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.18,Nitzschia,25351.8144,,2015,Aug,BL5,Downstream,C,NF,High,Before
BL5.2015.08.18,Synechococcus,184076.544,,2015,Aug,BL5,Downstream,C,NF,High,Before
LIB.2015.08.18,Chlamydomonas,7530.705,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.18,Chlorella,14115.465,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.18,Cyclotella,82337.346,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.18,Eucapsis,147659.967,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.18,Monoraphidium,711.711,,2015,Aug,LIB,Downstream,C,NF,High,Before
LIB.2015.08.18,Synechococcus,82837.755,,2015,Aug,LIB,Downstream,C,NF,High,Before
RYI.2015.08.18,Achnanthidium,7167.2152,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Aulacoseira,3583.8328,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Chlamydomonas,6476.3016,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Chlorella,12937.74,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Desmodesmus,476.9736,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Eucapsis,79178.9688,,2015,Aug,RYI,Downstream,C,NF,High,Before
RYI.2015.08.18,Psammothidium,1616.4856,,2015,Aug,RYI,Downstream,C,NF,High,Before
RVB.2015.08.18,Aphanizomenon,198891.693,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.18,Chlorella,1150.149,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.18,Cyclotella,237987.75,,2015,Aug,RVB,Downstream,C,NF,High,Before
RVB.2015.08.18,Eucapsis,14279.265,,2015,Aug,RVB,Downstream,C,NF,High,Before
I80.2015.08.18,Chlamydomonas,87419.6893,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Chlorella,251377.9902,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Crucigenia,46981.8896,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Cryptomonas,79949.0026,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Cyclotella,55351.2894,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Desmodesmus,181424.2216,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Eucapsis,25968.3043,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Monoraphidium,139849.6249,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Nitzschia,76684.4648,,2015,Aug,I80,Upstream,C,NF,High,Before
I80.2015.08.18,Phacus,1535814.892,,2015,Aug,I80,Upstream,C,NF,High,Before
RD22.2015.08.18,Chlamydomonas,36163.9278,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.18,Chlorella,92126.9349,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.18,Eucapsis,10935.1242,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.18,Fragilaria,19529.7102,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.18,Monoraphidium,46438.6923,,2015,Aug,RD22,Upstream,C,NF,High,Before
RD22.2015.08.18,Pseudanabaena,147416.0688,,2015,Aug,RD22,Upstream,C,NF,High,Before
RCS.2015.08.27,Cyclotella,22188.4281,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Eucapsis,49875.1661,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Merismopedia,19218.56,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Monoraphidium,3522.4017,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Nitzschia,181951.7168,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Synedra,966783.655,,2015,Aug,RCS,Upstream,C,NF,High,During
RCS.2015.08.27,Trachelomonas,1047159.276,,2015,Aug,RCS,Upstream,C,NF,High,During
STTD.2015.08.27,Achnanthidium,11042.6193,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Acutodesmus,46447.826,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Aulacoseira,114033.1964,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Carteria,106069.6824,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Chlamydomonas,114680.0067,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Chlorella,9702.1545,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Cocconeis,116233.0721,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Cyclotella,613462.6347,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Drepanochloris,2911.5472,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Enallax,98513.3526,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Eucapsis,35988.9575,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Merismopedia,2104.3856,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Monoraphidium,4426.7769,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Nitzschia,125468.5863,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Ochromonas,27511.959,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Pseudanabaena,496980.928,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Snowella,6914.9246,,2015,Aug,STTD,Upstream,C,NF,High,During
STTD.2015.08.27,Synechococcus,16566.6315,,2015,Aug,STTD,Upstream,C,NF,High,During
BL5.2015.08.27,Amphora,166629.8112,,2015,Aug,BL5,Downstream,C,NF,High,During
BL5.2015.08.27,Chlorella,26545.4592,,2015,Aug,BL5,Downstream,C,NF,High,During
BL5.2015.08.27,Cyclotella,60267.8016,,2015,Aug,BL5,Downstream,C,NF,High,During
BL5.2015.08.27,Eucapsis,194306.3552,,2015,Aug,BL5,Downstream,C,NF,High,During
BL5.2015.08.27,Kephyrion,21165.2992,,2015,Aug,BL5,Downstream,C,NF,High,During
BL5.2015.08.27,Synechococcus,92038.272,,2015,Aug,BL5,Downstream,C,NF,High,During
RD22.2015.08.27,Chlorella,3833.7534,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Eucapsis,26319.1008,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Monoraphidium,19777.6965,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Nitzschia,207663.3108,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Planktothrix,36769.332,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Stephanodiscus,962091.927,,2015,Aug,RD22,Upstream,C,NF,High,During
RD22.2015.08.27,Thalassiosira,45331.0476,,2015,Aug,RD22,Upstream,C,NF,High,During
LIB.2015.08.27,Aphanizomenon,334477.3878,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Chlorella,139359.948,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Cocconeis,10776.2985,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Cyclotella,27364.5164,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Eucapsis,22801.7618,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Nitzschia,2595.9206,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Plagioselmis,64645.0291,,2015,Aug,LIB,Downstream,C,NF,High,During
LIB.2015.08.27,Ulnaria,18079.8588,,2015,Aug,LIB,Downstream,C,NF,High,During
RYI.2015.08.27,Aulacoseira,17195.5342,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Chlamydomonas,63710.4076,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Chlorella,5659.5273,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Cyclotella,18868.0938,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Desmodesmus,3264.0436,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Eucapsis,78282.996,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Hemiselmis,3013.3098,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Plagioselmis,12914.2921,,2015,Aug,RYI,Downstream,C,NF,High,During
RYI.2015.08.27,Ulnaria,9284.6576,,2015,Aug,RYI,Downstream,C,NF,High,During
RVB.2015.08.27,Aulacoseira,4794.79,,2015,Aug,RVB,Downstream,C,NF,High,During
RVB.2015.08.27,Chlorella,127666.539,,2015,Aug,RVB,Downstream,C,NF,High,During
RVB.2015.08.27,Cyclotella,24109.085,,2015,Aug,RVB,Downstream,C,NF,High,During
RVB.2015.08.27,Eucapsis,39385.346,,2015,Aug,RVB,Downstream,C,NF,High,During
RVB.2015.08.27,Plagioselmis,43259.216,,2015,Aug,RVB,Downstream,C,NF,High,During
I80.2015.08.27,Bacillaria,100892.064,,2015,Aug,I80,Upstream,C,NF,High,During
I80.2015.08.27,Chlorella,42463.3632,,2015,Aug,I80,Upstream,C,NF,High,During
I80.2015.08.27,Cyclotella,4713710.491,,2015,Aug,I80,Upstream,C,NF,High,During
I80.2015.08.27,Eucapsis,26168.8791,,2015,Aug,I80,Upstream,C,NF,High,During
