"","s.d","Acanthocyclops vernalis adult","Acanthocyclops vernalis copepodid","Acartia copepodid","Acartiella sinensis","Alona","Alonella","Anchistropus sp.","Arctodiaptomus dorsalis","Baby clam","Baby snail","Barnacles","Bosmina","Calanoid copepodids","Camptocercus","Ceriodaphnia","Chydorus","Cladocera nauplii","Clam","Copepod nauplii","Corophium spp.","Cyclopoid adult","Cyclopoid copepodid","Daphnia","Diacyclops thomasi","Diaphanosoma","Diaptomus copepodid","Diaptomus spp.","Disparalona","Ectocyclops phaleratus copepodid","Ergasilus sp.","Eucyclops agilis","Eucyclops elegans","Eucyclops pectinifer","Eucyclops phaleratus","Eucyclops prionophorus","Eucyclops spp.","Eurycercus","Eurycerus","Eurytemora affinis adult","Eurytemora affinis copepodid","Graptoleberis","Harpacticoids","Ilyocryptus","Insect larvae","Kurzia","Larval Fish","Leptodiaptomus siciloides","Leydigia","Limnoithona copepodid","Limnoithona spp.","Limnoithona tetraspina","Macrocyclops albidus","Macrocyclops spp.","Macrothrix","Mesocyclops edax","Microcyclops","Microcyclops rubellus","Moina","Monospilus","Monospilus dispar","Osphranticum copepodid","Osphranticum labronectum","Ostracods","Other Cyclopoids","Paracyclops chiltoni","Paracyclops fimbriatus","Paracyclops spp.","Picripleuroxus","Pleuroxus","Pseudochydorus globosus","Pseudochydorus sp.","Pseudodiaptomus forbesi adult","Pseudodiaptomus forbesi copepodid","Pseudodiaptomus spp.","Rotifers","Scapholeberis","Sida","Simocephalus","Sinocalanus doerrii adult","Sinocalanus doerrii copepodid","Skistodiaptomus pallidus adult","Tropocyclops prasinus","Tropocyclops sp.","UNIDENTIFIED"
"38","BL5_2019-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8204133796404,1122.95133165188,12.5469422530936,25.0938845061872,6.27347112654681,NA,NA,8.10725499430665,NA,NA,6.27347112654681,NA,NA,37.6408267592809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1796593926974,NA,NA,NA,NA,NA,NA,NA,NA,106.649009151296,NA,NA,33.2011395004939,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","BL5_2019-09-18",NA,NA,NA,NA,7.72245862453149,NA,NA,NA,NA,NA,NA,11.5836879367972,424.735224349232,38.6122931226575,46.334751747189,3.86122931226575,NA,NA,7.72245862453149,NA,NA,46.334751747189,NA,NA,73.3633569330492,NA,NA,NA,NA,NA,NA,NA,3.86122931226575,NA,NA,NA,NA,NA,NA,NA,15.444917249063,3.86122931226575,7.72245862453149,NA,NA,NA,NA,NA,NA,NA,NA,15.444917249063,NA,NA,NA,NA,7.72245862453149,NA,NA,NA,NA,NA,42.4735224349232,NA,3.86122931226575,3.86122931226575,NA,NA,NA,NA,NA,69.5021276207834,NA,NA,1328.26288341942,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","BL5_2019-10-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18880149972964,615.785749223099,6.18880149972964,9.28320224959446,3.09440074986482,NA,NA,12.9964831494322,NA,NA,46.4160112479723,NA,NA,9.28320224959446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09440074986482,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18880149972964,NA,NA,NA,NA,6.18880149972964,NA,NA,NA,NA,NA,5.2604812747702,NA,NA,NA,NA,NA,NA,NA,3.09440074986482,92.8320224959446,NA,NA,5.72464138724992,NA,NA,3.09440074986482,NA,NA,NA,NA,NA,NA
"41","BL5_2019-10-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4335295846276,890.067657718703,NA,4.81117652820921,NA,NA,NA,158.768825430904,NA,NA,24.055882641046,NA,NA,9.62235305641841,NA,NA,NA,NA,NA,NA,NA,9.62235305641841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5845883620603,NA,NA,NA,NA,NA,NA,NA,NA,33.6782356974645,NA,NA,2.88670591692552,NA,NA,NA,NA,NA,4.81117652820921,NA,NA,NA
"42","I80_2014-08-20",NA,NA,NA,NA,177.717737754679,NA,NA,NA,NA,NA,NA,13.3288303316009,NA,NA,342.106645177757,102.18769920894,NA,NA,288.791323851353,NA,66.6441516580046,177.717737754679,191.04656808628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44294344386697,4.44294344386697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.022927327185,NA,NA,NA,NA,NA,NA,NA,NA,4.44294344386697,231.033059081083,NA,1749.40898102262,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","I80_2014-09-11",NA,NA,NA,NA,552.818393317271,NA,NA,NA,NA,NA,NA,67.2346694575059,NA,NA,149.410376572235,179.292451886682,NA,NA,567.759430974494,NA,134.469338915012,283.879715487247,89.6462259433412,NA,NA,NA,7.47051882861176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.9976401728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.115564858353,NA,NA,NA,NA,NA,NA,NA,NA,14.9410376572235,298.820753144471,NA,395.937497916423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","I80_2014-09-25",NA,NA,NA,NA,345.803312965037,NA,NA,NA,NA,NA,NA,17.2901656482518,NA,NA,51.8704969447555,155.611490834267,NA,NA,115.267770988346,NA,86.4508282412592,2801.0068350168,NA,NA,NA,17.2901656482518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.321325186015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1071083953382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3665.51511742939,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","I80_2014-10-08",NA,NA,NA,NA,668.812353760055,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49332382291316,97.3998573436974,NA,NA,232.677436987722,NA,51.9465905833053,110.386504989524,6.49332382291316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4265620520447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.843984774136,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9866476458263,NA,1444.76455059818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","I80_2014-10-21",NA,NA,NA,NA,94.5419543018974,NA,NA,NA,NA,NA,NA,68.7577849468345,NA,5.72981541223621,20.0543539428267,40.1087078856535,NA,NA,119.371154421588,NA,15.7569923836496,110.298946685547,17.1894462367086,NA,1.43245385305905,4.29736155917716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29736155917716,7.16226926529526,10.0271769714134,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43245385305905,NA,NA,NA,NA,NA,NA,NA,NA,16.7119616190223,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59472311835431,NA,227.998904945232,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","I80_2015-08-04",NA,NA,NA,NA,28.5406490992169,NA,NA,NA,NA,NA,NA,4.9635911476899,162.557610086844,NA,24.8179557384495,19.8543645907596,NA,NA,42.9541541627011,NA,NA,80.6583561499609,NA,NA,3.72269336076743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68628450845733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86813747177279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0950710794471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","I80_2015-08-19",NA,NA,NA,NA,116.453382347083,NA,NA,NA,NA,NA,NA,17.9159049764743,NA,NA,286.654479623589,152.285192300031,NA,NA,134.369287323557,NA,NA,179.159049764743,NA,NA,17.9159049764743,NA,NA,206.032907229454,NA,NA,NA,35.8318099529486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95795248823714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9159049764743,NA,44.7897624411857,NA,NA,NA,NA,NA,183.638026008861,NA,NA,NA,NA,NA,152.285192300031,NA,NA,44.7897624411857,62.70566741766,NA,1966.27057116805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","I80_2015-09-02",NA,NA,NA,NA,115.238197915905,NA,NA,NA,NA,NA,NA,18.1955049340903,24.2606732454538,NA,109.173029604542,90.9775246704517,NA,NA,60.6516831136344,NA,NA,115.238197915905,NA,NA,NA,NA,NA,84.9123563590882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06516831136344,NA,145.564039472723,NA,NA,48.5213464909076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4561781795441,NA,NA,NA,NA,36.3910098681807,NA,NA,NA,NA,NA,NA,1989.37520612721,NA,NA,18.1955049340903,NA,NA,NA,NA,NA,NA
"50","I80_2015-09-16",NA,NA,NA,NA,143.034064400291,NA,NA,NA,NA,NA,NA,95.356042933527,19.0712085867054,NA,90.5882407868507,171.640877280349,NA,NA,28.6068128800581,NA,NA,247.92571162717,NA,NA,14.3034064400291,NA,NA,33.3746150267345,NA,NA,NA,42.9102193200872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.8204386401743,NA,66.7492300534689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.052636493498,NA,NA,NA,NA,20.6604759689309,NA,NA,NA,NA,NA,NA,338.513952414021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","I80_2015-10-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.277480842357,30.6489764019253,NA,30.6489764019253,214.542834813477,NA,NA,18.1623563863261,NA,153.244882009627,6558.88095001202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.244882009627,NA,NA,NA,NA,183.893858411552,NA,NA,NA,NA,NA,275.840787617328,NA,NA,NA,NA,NA,528.978629751748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","I80_2015-10-14",63.8225622571603,NA,NA,NA,25.5290249028641,NA,NA,NA,NA,NA,NA,25.5290249028641,NA,NA,19.1467686771481,121.262868288605,NA,NA,6.0783392625867,NA,25.5290249028641,599.932085217307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.38225622571603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1467686771481,NA,NA,NA,NA,105.763103169008,NA,NA,NA,NA,NA,695.665928603047,NA,NA,12.7645124514321,25.5290249028641,NA,283.25060963654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","I80_2015-10-28",52.3700473732338,NA,NA,NA,40.7322590680707,NA,NA,NA,NA,NA,NA,285.125813476495,23.2755766103261,5.81889415258153,34.9133649154892,93.1023064413045,NA,NA,64.0078356783969,NA,157.110142119701,628.440568478806,NA,NA,17.4566824577446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6377883051631,NA,NA,11.6377883051631,NA,5.81889415258153,11.6377883051631,11.6377883051631,NA,17.4566824577446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6377883051631,NA,NA,NA,NA,104.740094746468,NA,NA,NA,NA,NA,232.755766103261,NA,NA,23.2755766103261,NA,NA,154.200695043411,11.6377883051631,5.81889415258153,46.5511532206523,NA,NA,NA,NA,NA,NA
"54","I80_2016-07-08",NA,NA,NA,NA,139.660663560103,NA,NA,NA,NA,NA,NA,1256.94597204093,325.87488164024,NA,93.1071090400687,46.5535545200343,NA,NA,NA,NA,NA,1769.0350717613,NA,NA,4655.35545200343,NA,NA,139.660663560103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.321327120206,NA,NA,NA,NA,46.5535545200343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117.28530848082,NA,NA,NA,NA,33.2525389428817,NA,NA,NA,NA,139.660663560103,NA,NA,NA,NA,NA,NA,9975.7616828645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","I80_2016-07-20",359.396022261444,NA,NA,NA,718.792044522887,NA,NA,NA,NA,NA,NA,159.731565449531,NA,39.9328913623826,239.597348174296,79.8657827247653,NA,NA,559.060479073357,NA,5750.3363561831,NA,NA,NA,199.664456811913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.731565449531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9328913623826,39.9328913623826,NA,NA,NA,159.731565449531,NA,NA,NA,NA,199.664456811913,NA,NA,NA,NA,NA,NA,12139.5989741643,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","I80_2016-08-03",19.1097801290199,NA,NA,NA,41.1595264317351,NA,NA,NA,NA,NA,NA,6.61492389081458,NA,0.734991543423842,3.67495771711921,1.46998308684768,NA,NA,1.8374788585596,NA,NA,83.789035950318,NA,NA,1.46998308684768,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40994926054305,NA,NA,NA,NA,NA,NA,1.46998308684768,7.34991543423842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734991543423842,NA,NA,3.67495771711921,NA,NA,NA,NA,9.79988724565122,NA,NA,NA,NA,NA,2.20497463027153,NA,NA,NA,NA,NA,26.5821941538289,NA,NA,0.734991543423842,NA,NA,NA,NA,NA,NA
"57","I80_2016-08-17",132.345724276384,NA,NA,NA,170.15878835535,NA,NA,NA,NA,NA,NA,151.252256315867,151.252256315867,NA,NA,18.9065320394834,NA,NA,94.5326601974169,NA,NA,1852.84013986937,NA,NA,170.15878835535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8130640789668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.48539032952,18.9065320394834,NA,NA,NA,37.8130640789668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6484.9404895428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","I80_2016-08-31",30.0202583216815,NA,NA,NA,180.121549930089,NA,NA,NA,NA,NA,NA,255.172195734293,345.232970699337,NA,105.070904125885,30.0202583216815,NA,NA,615.415295594471,NA,NA,660.445683076993,NA,NA,3092.08660713319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0202583216815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0101291608407,120.081033286726,NA,NA,NA,NA,37.5253229021019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.91023101405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","I80_2017-08-03",NA,NA,NA,NA,589.57545669599,NA,NA,53.5977687905445,NA,NA,NA,857.564300648713,267.988843952723,NA,535.977687905445,NA,NA,NA,332.306166501376,NA,NA,3108.67058985158,NA,NA,3859.03935291921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.770994277079,NA,NA,NA,1447.1397573447,NA,NA,NA,NA,160.793306371634,NA,NA,107.195537581089,NA,NA,NA,NA,NA,NA,NA,NA,2733.48620831777,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","I80_2017-08-17",272.924923054777,NA,NA,NA,341.156153818471,34.1156153818471,NA,102.346846145541,NA,NA,NA,68.2312307636942,1364.62461527388,NA,443.502999964012,NA,NA,NA,614.081076873248,NA,NA,3240.98346127547,NA,NA,1364.62461527388,NA,NA,NA,NA,NA,NA,NA,68.2312307636942,NA,NA,NA,NA,NA,NA,NA,NA,34.1156153818471,136.462461527388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.693692291083,NA,NA,NA,750.543538400636,NA,NA,NA,NA,375.271769200318,NA,NA,NA,102.346846145541,NA,NA,NA,NA,136.462461527388,NA,NA,2444.95243569904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","I80_2017-08-31",134.229248075032,NA,NA,NA,67.1146240375158,NA,NA,33.5573120187579,NA,NA,NA,167.78656009379,1912.7667850692,NA,201.343872112547,67.1146240375158,NA,NA,2129.59864734425,NA,NA,1275.1778567128,NA,NA,3389.28851389455,NA,NA,469.802368262611,NA,NA,NA,NA,134.229248075032,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.671936056274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.5889283564,NA,NA,167.78656009379,906.047424506464,NA,NA,NA,NA,129.06658468753,NA,NA,NA,33.5573120187579,33.5573120187579,NA,NA,33.5573120187579,33.5573120187579,NA,NA,1974.71874571922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","I80_2017-09-13",NA,NA,NA,NA,35.6282201236705,NA,NA,17.8141100618352,NA,NA,NA,213.769320742023,89.0705503091761,NA,160.326990556517,124.698770432847,NA,NA,1221.5389756687,NA,NA,2903.69994007914,NA,NA,427.538641484045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8141100618352,NA,NA,NA,NA,NA,NA,302.839871051199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2564402473409,71.2564402473409,NA,NA,NA,NA,101.794914639058,NA,NA,NA,NA,17.8141100618352,17.8141100618352,NA,NA,NA,NA,NA,1964.64185253383,NA,NA,35.6282201236705,NA,NA,NA,NA,NA,NA
"63","I80_2018-08-07",NA,NA,NA,NA,87.1326187904251,NA,NA,NA,NA,NA,NA,23.7634414882977,530.716859905316,NA,142.580648929786,15.8422943255318,NA,NA,698.645179755954,NA,NA,285.161297859573,15.8422943255318,NA,554.480301393614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92114716276591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92114716276591,NA,NA,NA,7.92114716276591,NA,NA,NA,NA,44.3584241114891,NA,NA,NA,NA,NA,47.5268829765955,NA,NA,7.92114716276591,NA,NA,639.500614273968,NA,NA,31.6845886510637,NA,NA,NA,7.92114716276591,NA,NA
"64","I80_2018-08-21",NA,NA,NA,NA,27.3278077597234,NA,NA,NA,NA,NA,NA,8.03759051756572,57.8706517264732,NA,130.208966384565,12.8601448281052,NA,NA,150.03502299456,NA,NA,86.8059775897098,NA,NA,104.488676728354,NA,NA,NA,NA,NA,NA,NA,3.21503620702629,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4676629316183,NA,6.43007241405258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21503620702629,3.21503620702629,NA,NA,NA,NA,25.7202896562103,NA,NA,NA,NA,NA,NA,NA,NA,1.60751810351314,NA,NA,499.40229082475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","I80_2018-09-04",15.9876041494671,NA,NA,NA,22.8394344992388,NA,NA,NA,NA,NA,NA,4.56788689984775,4.56788689984775,NA,4.56788689984775,100.493511796651,NA,NA,15.9876041494671,NA,NA,98.2095683467266,NA,NA,31.9752082989343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28394344992388,NA,NA,NA,NA,NA,NA,27.4073213990865,NA,4.56788689984775,NA,NA,9.1357737996955,NA,NA,NA,NA,NA,2.28394344992388,NA,NA,22.8394344992388,NA,NA,NA,NA,NA,63.9504165978685,NA,NA,NA,NA,4.56788689984775,NA,NA,NA,2.28394344992388,NA,NA,63.9504165978685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","I80_2018-09-18",36.523696304013,NA,NA,NA,138.79004595525,NA,NA,NA,NA,NA,NA,292.189570432104,43.8284355648156,NA,43.8284355648156,102.266349651236,NA,NA,14.6094785216052,NA,NA,314.103788214512,NA,NA,21.9142177824078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.523696304013,NA,7.30473926080261,NA,NA,7.30473926080261,NA,NA,NA,NA,NA,14.6094785216052,NA,NA,NA,NA,NA,NA,NA,NA,65.7426533472235,NA,NA,NA,NA,7.30473926080261,14.6094785216052,NA,7.30473926080261,NA,NA,NA,160.704263737657,NA,NA,7.30473926080261,NA,NA,NA,NA,NA,NA
"67","I80_2018-10-09",17.4831217288405,NA,NA,NA,79.6453323202733,31.0811052957164,NA,NA,NA,NA,NA,7.7702763239291,1.94256908098228,1.94256908098228,21.368259890805,29.1385362147341,NA,NA,2.71959671337519,NA,NA,141.807542911706,1.94256908098228,NA,5.82770724294683,NA,NA,NA,NA,NA,NA,NA,21.368259890805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7702763239291,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94256908098228,NA,15.5405526478582,1.94256908098228,1.94256908098228,NA,NA,NA,47.3986855759675,NA,NA,NA,NA,NA,1.94256908098228,NA,NA,3.88513816196455,NA,NA,14.3750111992688,NA,NA,1.94256908098228,NA,NA,NA,NA,NA,NA
"68","I80_2018-10-25",24.5590924309863,NA,NA,NA,163.727282873242,16.3727282873242,NA,NA,NA,NA,NA,65.4909131492968,32.7454565746484,NA,32.7454565746484,409.318207183105,NA,NA,343.827294033808,NA,NA,1006.92278967044,NA,130.981826298594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18636414366209,NA,NA,NA,NA,NA,NA,NA,NA,8.18636414366209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.845467735214,NA,NA,NA,NA,NA,57.3045490056347,NA,NA,NA,NA,NA,835.009142653534,NA,NA,8.18636414366209,NA,NA,NA,NA,NA,NA
"69","I80_2019-08-06",150.468523715098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2858.90195058686,75.2342618575491,NA,677.108356717942,225.702785572647,NA,NA,175.546611000948,NA,NA,5793.03816303128,150.468523715098,NA,5115.92980631334,NA,NA,601.874094860393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.702785572647,75.2342618575491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2342618575491,3761.71309287745,NA,NA,NA,NA,200.624698286798,NA,NA,NA,NA,225.702785572647,NA,NA,NA,NA,NA,NA,7322.80148746811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","I80_2019-08-20",NA,NA,NA,NA,115.871267171531,NA,NA,NA,NA,NA,NA,556.182082423347,393.962308383204,NA,324.439548080286,46.3485068686123,NA,NA,254.916787777367,NA,NA,903.795883937939,139.045520605837,NA,1668.54624727004,NA,NA,46.3485068686123,NA,NA,NA,NA,23.1742534343061,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6970137372245,NA,23.1742534343061,NA,NA,NA,NA,NA,NA,NA,NA,162.219774040143,NA,NA,NA,301.26529464598,NA,NA,NA,NA,162.219774040143,NA,NA,NA,NA,23.1742534343061,NA,NA,NA,23.1742534343061,NA,NA,2885.19455257111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","I80_2019-09-03",3.98388578662389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5971446655972,NA,NA,107.564916238845,47.8066294394866,NA,NA,35.854972079615,NA,NA,103.581030452221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98388578662389,51.7905152261105,NA,7.96777157324777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9355431464955,15.9355431464955,NA,NA,NA,NA,51.7905152261105,NA,3.98388578662389,NA,NA,7.96777157324777,19.9194289331194,NA,NA,NA,NA,NA,330.662520289783,NA,NA,15.9355431464955,NA,NA,NA,NA,NA,NA
"72","I80_2019-09-17",2.17486982856579,NA,NA,NA,2.17486982856579,NA,NA,NA,NA,NA,NA,2.53734813332676,4.34973965713159,NA,7.24956609521931,5.43717457141448,NA,NA,36.0570524209592,NA,NA,34.4354389522917,NA,NA,2.53734813332676,NA,NA,0.362478304760966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0874349142829,1.81239152380483,NA,1.44991321904386,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724956609521931,NA,9.06195761902414,1.44991321904386,NA,NA,NA,NA,27.4720399397784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.322164751586,NA,NA,0.362478304760966,NA,NA,0.362478304760966,1.81239152380483,NA,NA
"73","I80_2019-10-01",NA,NA,NA,NA,65.8135284850076,NA,NA,NA,NA,NA,NA,307.129799596702,416.819013738381,NA,592.321756365068,NA,NA,NA,745.886656163419,NA,NA,3466.17916687707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8135284850076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8135284850076,NA,NA,43.8756856566717,21.9378428283359,NA,NA,NA,NA,21.9378428283359,NA,NA,NA,NA,NA,NA,NA,NA,21.9378428283359,NA,NA,7020.10970506747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","I80_2019-10-15",NA,NA,NA,NA,80.1803467252019,NA,NA,20.0450866813005,NA,NA,NA,53.4535644834679,20.0450866813005,NA,13.363391120867,73.4986511647684,NA,NA,16.0360693450404,NA,NA,968.845856262856,NA,NA,13.363391120867,NA,NA,NA,NA,NA,NA,NA,33.4084778021674,NA,NA,NA,NA,NA,NA,NA,NA,6.68169556043349,26.726782241734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.363391120867,NA,NA,26.726782241734,26.726782241734,NA,NA,NA,NA,32.0721386900807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006.76300219507,NA,NA,NA,NA,NA,6.68169556043349,NA,NA,NA
"75","LIB_2014-08-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6193304798538,NA,NA,NA,13.6193304798538,NA,NA,476.676566794881,NA,13.6193304798538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6193304798538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97230472329068,NA,NA,NA,NA,NA,NA,NA,NA,68.0966523992688,2969.01404460812,NA,148.9614271234,NA,NA,NA,NA,27.2386609597075,NA,NA,NA,NA
