,X,Station.Code,Date,Time,Classification,Organism,Count,Subsample,VolMeso,SubMeso,VolMicro,SubMicro,StartMeter,EndMeter,FlowMeterSpeed,CPUE
4504,4504,RVB,10/2/2019,9:17:00,Cyclopoids,Cyclopoid copepodid,45,1,46,2.5,46,46,776776,780391,Low,20.27641401
4507,4507,RVB,10/2/2019,9:17:00,Cyclopoids,Eucyclops pectinifer,1,1,46,2.5,46,46,776776,780391,Low,0.450586978
4512,4512,RVB,10/2/2019,9:17:00,Cyclopoids,Mesocyclops edax,1,1,46,2.5,46,46,776776,780391,Low,0.450586978
4513,4513,RVB,10/2/2019,9:17:00,Cyclopoids,Microcyclops rubellus,2,1,46,2.5,46,46,776776,780391,Low,0.901173956
4499,4499,RVB,10/2/2019,9:17:00,Microzooplankton_Nauplii,Copepod nauplii,43,1,46,2.5,46,46,776776,780391,Low,1.053002177
4500,4500,RVB,10/2/2019,9:17:00,Microzooplankton_Nauplii,Ostracods,17,1,46,2.5,46,46,776776,780391,Low,0.416303186
4498,4498,RVB,10/2/2019,9:17:00,Microzooplankton_Nauplii,Rotifers,27,1,46,2.5,46,46,776776,780391,Low,0.661187413
4606,4606,RVB,10/16/2019,9:08:00,Calanoids,Calanoid copepodid,181,1,43,0.7,43,8.3,747038,751000,Low,248.4297683
4613,4613,RVB,10/16/2019,9:08:00,Calanoids,Pseudodiaptomus forbesi adult,26,1,43,0.7,43,8.3,747038,751000,Low,35.68604406
4620,4620,RVB,10/16/2019,9:08:00,Cladocera,Alona,1,1,43,0.7,43,8.3,747038,751000,Low,1.372540156
4623,4623,RVB,10/16/2019,9:08:00,Cladocera,Bosmina,6,1,43,0.7,43,8.3,747038,751000,Low,8.235240937
4626,4626,RVB,10/16/2019,9:08:00,Cladocera,Chydorus,2,1,43,0.7,43,8.3,747038,751000,Low,2.745080312
4628,4628,RVB,10/16/2019,9:08:00,Cladocera,Diaphanosoma,2,1,43,0.7,43,8.3,747038,751000,Low,2.745080312
4636,4636,RVB,10/16/2019,9:08:00,Cladocera,Moina,1,1,43,0.7,43,8.3,747038,751000,Low,1.372540156
4586,4586,RVB,10/16/2019,9:08:00,Cyclopoids,Cyclopoid copepodid,15,1,43,0.7,43,8.3,747038,751000,Low,20.58810234
4589,4589,RVB,10/16/2019,9:08:00,Cyclopoids,Eucyclops,1,1,43,0.7,43,8.3,747038,751000,Low,1.372540156
4594,4594,RVB,10/16/2019,9:08:00,Cyclopoids,Mesocyclops edax,1,1,43,0.7,43,8.3,747038,751000,Low,1.372540156
4595,4595,RVB,10/16/2019,9:08:00,Cyclopoids,Microcyclops rubellus,2,1,43,0.7,43,8.3,747038,751000,Low,2.745080312
4582,4582,RVB,10/16/2019,9:08:00,Microzooplankton_Nauplii,Barnacles nauplii,5,1,43,0.7,43,8.3,747038,751000,Low,0.578781994
4580,4580,RVB,10/16/2019,9:08:00,Microzooplankton_Nauplii,Copepod nauplii,140,1,43,0.7,43,8.3,747038,751000,Low,16.20589582
4581,4581,RVB,10/16/2019,9:08:00,Microzooplankton_Nauplii,Ostracods,8,1,43,0.7,43,8.3,747038,751000,Low,0.92605119
4579,4579,RVB,10/16/2019,9:08:00,Microzooplankton_Nauplii,Rotifers,2,1,43,0.7,43,8.3,747038,751000,Low,0.231512797
4115,4115,RVB-DUP,10/2/2019,9:25:00,Calanoids,Acartiella sinensis,2,1,52,1,52,47,773180,776800,Low,2.543278289
4116,4116,RVB-DUP,10/2/2019,9:25:00,Calanoids,Calanoid copepodid,187,1,52,1,52,47,773180,776800,Low,237.79652
4123,4123,RVB-DUP,10/2/2019,9:25:00,Calanoids,Pseudodiaptomus forbesi adult,14,1,52,1,52,47,773180,776800,Low,17.80294802
4130,4130,RVB-DUP,10/2/2019,9:25:00,Cladocera,Alona,1,1,52,1,52,47,773180,776800,Low,1.271639144
4133,4133,RVB-DUP,10/2/2019,9:25:00,Cladocera,Bosmina,6,1,52,1,52,47,773180,776800,Low,7.629834866
4134,4134,RVB-DUP,10/2/2019,9:25:00,Cladocera,Camptocercus,1,1,52,1,52,47,773180,776800,Low,1.271639144
4135,4135,RVB-DUP,10/2/2019,9:25:00,Cladocera,Ceriodaphnia,1,1,52,1,52,47,773180,776800,Low,1.271639144
4136,4136,RVB-DUP,10/2/2019,9:25:00,Cladocera,Chydorus,1,1,52,1,52,47,773180,776800,Low,1.271639144
4138,4138,RVB-DUP,10/2/2019,9:25:00,Cladocera,Diaphanosoma,9,1,52,1,52,47,773180,776800,Low,11.4447523
4147,4147,RVB-DUP,10/2/2019,9:25:00,Cladocera,Monospilus,1,1,52,1,52,47,773180,776800,Low,1.271639144
4096,4096,RVB-DUP,10/2/2019,9:25:00,Cyclopoids,Cyclopoid copepodid,26,1,52,1,52,47,773180,776800,Low,33.06261775
4091,4091,RVB-DUP,10/2/2019,9:25:00,Microzooplankton_Nauplii,Copepod nauplii,104,1,52,1,52,47,773180,776800,Low,2.813839809
4092,4092,RVB-DUP,10/2/2019,9:25:00,Microzooplankton_Nauplii,Ostracods,26,1,52,1,52,47,773180,776800,Low,0.703459952
4090,4090,RVB-DUP,10/2/2019,9:25:00,Microzooplankton_Nauplii,Rotifers,47,1,52,1,52,47,773180,776800,Low,1.271639144
4770,4770,RYI,8/7/2019,10:23:00,Calanoids,Calanoid copepodid,243,1,67,0.15,67,5.3,993552,996480,Low,3281.616751
4777,4777,RYI,8/7/2019,10:23:00,Calanoids,Pseudodiaptomus forbesi adult,31,1,67,0.15,67,5.3,993552,996480,Low,418.6424662
4753,4753,RYI,8/7/2019,10:23:00,Cyclopoids,Eucyclops,1,1,67,0.15,67,5.3,993552,996480,Low,13.50459568
4744,4744,RYI,8/7/2019,10:23:00,Microzooplankton_Nauplii,Copepod nauplii,8,1,67,0.15,67,5.3,993552,996480,Low,3.057644306
4745,4745,RYI,8/7/2019,10:23:00,Microzooplankton_Nauplii,Ostracods,14,1,67,0.15,67,5.3,993552,996480,Low,5.350877535
4743,4743,RYI,8/7/2019,10:23:00,Microzooplankton_Nauplii,Rotifers,69,1,67,0.15,67,5.3,993552,996480,Low,26.37218214
4852,4852,RYI,8/21/2019,10:20:00,Calanoids,Calanoid copepodid,279,1,52,0.3,52,5.7,943025,946500,Low,1231.971322
4859,4859,RYI,8/21/2019,10:20:00,Calanoids,Pseudodiaptomus forbesi adult,9,1,52,0.3,52,5.7,943025,946500,Low,39.74101038
4869,4869,RYI,8/21/2019,10:20:00,Cladocera,Bosmina,11,1,52,0.3,52,5.7,943025,946500,Low,48.57234602
4870,4870,RYI,8/21/2019,10:20:00,Cladocera,Camptocercus,1,1,52,0.3,52,5.7,943025,946500,Low,4.41566782
4871,4871,RYI,8/21/2019,10:20:00,Cladocera,Ceriodaphnia,3,1,52,0.3,52,5.7,943025,946500,Low,13.24700346
4874,4874,RYI,8/21/2019,10:20:00,Cladocera,Diaphanosoma,1,1,52,0.3,52,5.7,943025,946500,Low,4.41566782
4883,4883,RYI,8/21/2019,10:20:00,Cladocera,Monospilus,1,1,52,0.3,52,5.7,943025,946500,Low,4.41566782
4832,4832,RYI,8/21/2019,10:20:00,Cyclopoids,Cyclopoid copepodid,3,1,52,0.3,52,5.7,943025,946500,Low,13.24700346
4826,4826,RYI,8/21/2019,10:20:00,Microzooplankton_Nauplii,Copepod nauplii,37,1,52,0.3,52,5.7,943025,946500,Low,8.59893207
4827,4827,RYI,8/21/2019,10:20:00,Microzooplankton_Nauplii,Ostracods,22,1,52,0.3,52,5.7,943025,946500,Low,5.112878528
4825,4825,RYI,8/21/2019,10:20:00,Microzooplankton_Nauplii,Rotifers,108,1,52,0.3,52,5.7,943025,946500,Low,25.0995855
4933,4933,RYI,9/4/2019,10:12:00,Calanoids,Calanoid copepodid,189,1,36,0.25,36,21,854108,855500,Low,1730.829051
4941,4941,RYI,9/4/2019,10:12:00,Calanoids,Pseudodiaptomus forbesi adult,18,1,36,0.25,36,21,854108,855500,Low,164.840862
4950,4950,RYI,9/4/2019,10:12:00,Cladocera,Bosmina,2,1,36,0.25,36,21,854108,855500,Low,18.31565133
4952,4952,RYI,9/4/2019,10:12:00,Cladocera,Ceriodaphnia,1,1,36,0.25,36,21,854108,855500,Low,9.157825667
4913,4913,RYI,9/4/2019,10:12:00,Cyclopoids,Cyclopoid copepodid,3,1,36,0.25,36,21,854108,855500,Low,27.473477
4908,4908,RYI,9/4/2019,10:12:00,Microzooplankton_Nauplii,Copepod nauplii,217,1,36,0.25,36,21,854108,855500,Low,23.65771631
4909,4909,RYI,9/4/2019,10:12:00,Microzooplankton_Nauplii,Ostracods,80,1,36,0.25,36,21,854108,855500,Low,8.721738731
4907,4907,RYI,9/4/2019,10:12:00,Microzooplankton_Nauplii,Rotifers,10,1,36,0.25,36,21,854108,855500,Low,1.090217341
5012,5012,RYI,9/18/2019,9:42:00,Calanoids,Arctodiaptomus dorsalis,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5013,5013,RYI,9/18/2019,9:42:00,Calanoids,Calanoid copepodid,174,1,39,0.6,39,11,807818,810000,Low,458.8565904
5020,5020,RYI,9/18/2019,9:42:00,Calanoids,Pseudodiaptomus forbesi adult,49,1,39,0.6,39,11,807818,810000,Low,129.2182352
5027,5027,RYI,9/18/2019,9:42:00,Cladocera,Alona,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5030,5030,RYI,9/18/2019,9:42:00,Cladocera,Bosmina,2,1,39,0.6,39,11,807818,810000,Low,5.274213683
5031,5031,RYI,9/18/2019,9:42:00,Cladocera,Camptocercus,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5032,5032,RYI,9/18/2019,9:42:00,Cladocera,Ceriodaphnia,4,1,39,0.6,39,11,807818,810000,Low,10.54842737
5033,5033,RYI,9/18/2019,9:42:00,Cladocera,Chydorus,4,1,39,0.6,39,11,807818,810000,Low,10.54842737
5035,5035,RYI,9/18/2019,9:42:00,Cladocera,Diaphanosoma,2,1,39,0.6,39,11,807818,810000,Low,5.274213683
5039,5039,RYI,9/18/2019,9:42:00,Cladocera,Ilyocryptus,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5042,5042,RYI,9/18/2019,9:42:00,Cladocera,Macrothrix,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5043,5043,RYI,9/18/2019,9:42:00,Cladocera,Moina,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5047,5047,RYI,9/18/2019,9:42:00,Cladocera,Pseudochydorus,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
4993,4993,RYI,9/18/2019,9:42:00,Cyclopoids,Cyclopoid copepodid,6,1,39,0.6,39,11,807818,810000,Low,15.82264105
4994,4994,RYI,9/18/2019,9:42:00,Cyclopoids,Diacyclops thomasi,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
5008,5008,RYI,9/18/2019,9:42:00,Cyclopoids,Paracyclops sp.,1,1,39,0.6,39,11,807818,810000,Low,2.637106841
4988,4988,RYI,9/18/2019,9:42:00,Microzooplankton_Nauplii,Copepod nauplii,21,1,39,0.6,39,11,807818,810000,Low,3.020686018
4989,4989,RYI,9/18/2019,9:42:00,Microzooplankton_Nauplii,Ostracods,11,1,39,0.6,39,11,807818,810000,Low,1.582264105
4987,4987,RYI,9/18/2019,9:42:00,Microzooplankton_Nauplii,Rotifers,199,1,39,0.6,39,11,807818,810000,Low,28.62459608
5094,5094,RYI,10/2/2019,9:49:00,Calanoids,Calanoid copepodid,151,1,45,0.7,45,8.7,770934,773200,Low,379.2282051
5101,5101,RYI,10/2/2019,9:49:00,Calanoids,Pseudodiaptomus forbesi adult,39,1,45,0.7,45,8.7,770934,773200,Low,97.94635762
5109,5109,RYI,10/2/2019,9:49:00,Cladocera,Alonella,1,1,45,0.7,45,8.7,770934,773200,Low,2.511445067
5111,5111,RYI,10/2/2019,9:49:00,Cladocera,Bosmina,4,1,45,0.7,45,8.7,770934,773200,Low,10.04578027
5113,5113,RYI,10/2/2019,9:49:00,Cladocera,Ceriodaphnia,7,1,45,0.7,45,8.7,770934,773200,Low,17.58011547
5114,5114,RYI,10/2/2019,9:49:00,Cladocera,Chydorus,1,1,45,0.7,45,8.7,770934,773200,Low,2.511445067
5123,5123,RYI,10/2/2019,9:49:00,Cladocera,Macrothrix,1,1,45,0.7,45,8.7,770934,773200,Low,2.511445067
5125,5125,RYI,10/2/2019,9:49:00,Cladocera,Monospilus,2,1,45,0.7,45,8.7,770934,773200,Low,5.022890134
5074,5074,RYI,10/2/2019,9:49:00,Cyclopoids,Cyclopoid copepodid,13,1,45,0.7,45,8.7,770934,773200,Low,32.64878587
5077,5077,RYI,10/2/2019,9:49:00,Cyclopoids,Eucyclops pectinifer,2,1,45,0.7,45,8.7,770934,773200,Low,5.022890134
5083,5083,RYI,10/2/2019,9:49:00,Cyclopoids,Microcyclops rubellus,1,1,45,0.7,45,8.7,770934,773200,Low,2.511445067
5089,5089,RYI,10/2/2019,9:49:00,Cyclopoids,Paracyclops fimbriatus,1,1,45,0.7,45,8.7,770934,773200,Low,2.511445067
5069,5069,RYI,10/2/2019,9:49:00,Microzooplankton_Nauplii,Copepod nauplii,55,1,45,0.7,45,8.7,770934,773200,Low,11.1138661
5070,5070,RYI,10/2/2019,9:49:00,Microzooplankton_Nauplii,Ostracods,6,1,45,0.7,45,8.7,770934,773200,Low,1.212421757
5068,5068,RYI,10/2/2019,9:49:00,Microzooplankton_Nauplii,Rotifers,71,1,45,0.7,45,8.7,770934,773200,Low,14.34699079
5175,5175,RYI,10/16/2019,10:03:00,Calanoids,Acartiella sinensis,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5176,5176,RYI,10/16/2019,10:03:00,Calanoids,Calanoid copepodid,218,1,43,1,43,5.5,745327,747000,Low,496.0187839
5179,5179,RYI,10/16/2019,10:03:00,Calanoids,Eurytemora affinis adult,26,1,43,1,43,5.5,745327,747000,Low,59.15820358
5190,5190,RYI,10/16/2019,10:03:00,Cladocera,Alona,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5193,5193,RYI,10/16/2019,10:03:00,Cladocera,Bosmina,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5194,5194,RYI,10/16/2019,10:03:00,Cladocera,Camptocercus,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5195,5195,RYI,10/16/2019,10:03:00,Cladocera,Ceriodaphnia,3,1,43,1,43,5.5,745327,747000,Low,6.825946567
5196,5196,RYI,10/16/2019,10:03:00,Cladocera,Chydorus,2,1,43,1,43,5.5,745327,747000,Low,4.550631045
5207,5207,RYI,10/16/2019,10:03:00,Cladocera,Monospilus,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5154,5154,RYI,10/16/2019,10:03:00,Cyclopoids,Cyclopoid adult,12,1,43,1,43,5.5,745327,747000,Low,27.30378627
5156,5156,RYI,10/16/2019,10:03:00,Cyclopoids,Diacyclops thomasi,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5158,5158,RYI,10/16/2019,10:03:00,Cyclopoids,Eucyclops,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5163,5163,RYI,10/16/2019,10:03:00,Cyclopoids,Macrocyclops albidus,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5164,5164,RYI,10/16/2019,10:03:00,Cyclopoids,Mesocyclops edax,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5165,5165,RYI,10/16/2019,10:03:00,Cyclopoids,Microcyclops rubellus,3,1,43,1,43,5.5,745327,747000,Low,6.825946567
5171,5171,RYI,10/16/2019,10:03:00,Cyclopoids,Tropocyclops prasinus,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5214,5214,RYI,10/16/2019,10:03:00,Harpacticoids,Harpacticoids,1,1,43,1,43,5.5,745327,747000,Low,2.275315522
5150,5150,RYI,10/16/2019,10:03:00,Microzooplankton_Nauplii,Copepod nauplii,317,1,43,1,43,5.5,745327,747000,Low,131.1409128
5151,5151,RYI,10/16/2019,10:03:00,Microzooplankton_Nauplii,Ostracods,1,1,43,1,43,5.5,745327,747000,Low,0.413693731
5149,5149,RYI,10/16/2019,10:03:00,Microzooplankton_Nauplii,Rotifers,5,1,43,1,43,5.5,745327,747000,Low,2.068468657
4688,4688,RYI-DUP,9/4/2019,10:30:00,Calanoids,Calanoid copepodid,206,1,56,0.3,56,12,852288,854100,Low,1878.645836
4695,4695,RYI-DUP,9/4/2019,10:30:00,Calanoids,Pseudodiaptomus forbesi adult,27,1,56,0.3,56,12,852288,854100,Low,246.2302795
4706,4706,RYI-DUP,9/4/2019,10:30:00,Cladocera,Camptocercus,1,1,56,0.3,56,12,852288,854100,Low,9.119639983
4707,4707,RYI-DUP,9/4/2019,10:30:00,Cladocera,Ceriodaphnia,1,1,56,0.3,56,12,852288,854100,Low,9.119639983
4665,4665,RYI-DUP,9/4/2019,10:30:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,56,0.3,56,12,852288,854100,Low,9.119639983
4668,4668,RYI-DUP,9/4/2019,10:30:00,Cyclopoids,Cyclopoid copepodid,1,1,56,0.3,56,12,852288,854100,Low,9.119639983
4662,4662,RYI-DUP,9/4/2019,10:30:00,Microzooplankton_Nauplii,Copepod nauplii,9,1,56,0.3,56,12,852288,854100,Low,2.051918996
4663,4663,RYI-DUP,9/4/2019,10:30:00,Microzooplankton_Nauplii,Ostracods,28,1,56,0.3,56,12,852288,854100,Low,6.383747988
4661,4661,RYI-DUP,9/4/2019,10:30:00,Microzooplankton_Nauplii,Rotifers,165,1,56,0.3,56,12,852288,854100,Low,37.61851493
5338,5338,SHR,8/5/2019,9:14:00,Calanoids,Arctodiaptomus dorsalis,2,1,97,2.8,97,2.8,897949,901025,Low,1.9940061
5339,5339,SHR,8/5/2019,9:14:00,Calanoids,Calanoid copepodid,10,1,97,2.8,97,2.8,897949,901025,Low,9.970030498
5353,5353,SHR,8/5/2019,9:14:00,Cladocera,Alona,3,1,97,2.8,97,2.8,897949,901025,Low,2.991009149
5356,5356,SHR,8/5/2019,9:14:00,Cladocera,Bosmina,28,1,97,2.8,97,2.8,897949,901025,Low,27.9160854
5358,5358,SHR,8/5/2019,9:14:00,Cladocera,Ceriodaphnia,1,1,97,2.8,97,2.8,897949,901025,Low,0.99700305
5359,5359,SHR,8/5/2019,9:14:00,Cladocera,Chydorus,6,1,97,2.8,97,2.8,897949,901025,Low,5.982018299
5361,5361,SHR,8/5/2019,9:14:00,Cladocera,Diaphanosoma,3,1,97,2.8,97,2.8,897949,901025,Low,2.991009149
5362,5362,SHR,8/5/2019,9:14:00,Cladocera,Disparalona,2,1,97,2.8,97,2.8,897949,901025,Low,1.9940061
5364,5364,SHR,8/5/2019,9:14:00,Cladocera,Graptoleberis,4,1,97,2.8,97,2.8,897949,901025,Low,3.988012199
5365,5365,SHR,8/5/2019,9:14:00,Cladocera,Ilyocryptus,8,1,97,2.8,97,2.8,897949,901025,Low,7.976024399
5368,5368,SHR,8/5/2019,9:14:00,Cladocera,Macrothrix,6,1,97,2.8,97,2.8,897949,901025,Low,5.982018299
5370,5370,SHR,8/5/2019,9:14:00,Cladocera,Monospilus,2,1,97,2.8,97,2.8,897949,901025,Low,1.9940061
5375,5375,SHR,8/5/2019,9:14:00,Cladocera,Sida,2,1,97,2.8,97,2.8,897949,901025,Low,1.9940061
5315,5315,SHR,8/5/2019,9:14:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,97,2.8,97,2.8,897949,901025,Low,0.99700305
5318,5318,SHR,8/5/2019,9:14:00,Cyclopoids,Cyclopoid copepodid,41,1,97,2.8,97,2.8,897949,901025,Low,40.87712504
5321,5321,SHR,8/5/2019,9:14:00,Cyclopoids,Eucyclops,2,1,97,2.8,97,2.8,897949,901025,Low,1.9940061
5326,5326,SHR,8/5/2019,9:14:00,Cyclopoids,Mesocyclops edax,1,1,97,2.8,97,2.8,897949,901025,Low,0.99700305
5327,5327,SHR,8/5/2019,9:14:00,Cyclopoids,Microcyclops rubellus,5,1,97,2.8,97,2.8,897949,901025,Low,4.985015249
5377,5377,SHR,8/5/2019,9:14:00,Harpacticoids,Harpacticoids,1,1,97,2.8,97,2.8,897949,901025,Low,0.99700305
5312,5312,SHR,8/5/2019,9:14:00,Microzooplankton_Nauplii,Copepod nauplii,1,1,97,2.8,97,2.8,897949,901025,Low,0.99700305
5313,5313,SHR,8/5/2019,9:14:00,Microzooplankton_Nauplii,Ostracods,7,1,97,2.8,97,2.8,897949,901025,Low,6.979021349
5311,5311,SHR,8/5/2019,9:14:00,Microzooplankton_Nauplii,Rotifers,66,1,97,2.8,97,2.8,897949,901025,Low,65.80220129
5422,5422,SHR,8/19/2019,10:00:00,Calanoids,Arctodiaptomus dorsalis,5,1,72,5,72,5,957287,960537,Low,1.961183589
5423,5423,SHR,8/19/2019,10:00:00,Calanoids,Calanoid copepodid,6,1,72,5,72,5,957287,960537,Low,2.353420307
5434,5434,SHR,8/19/2019,10:00:00,Calanoids,Skistodiaptomus pallidus,1,1,72,5,72,5,957287,960537,Low,0.392236718
5437,5437,SHR,8/19/2019,10:00:00,Cladocera,Alona,6,1,72,5,72,5,957287,960537,Low,2.353420307
5438,5438,SHR,8/19/2019,10:00:00,Cladocera,Alonella,1,1,72,5,72,5,957287,960537,Low,0.392236718
5440,5440,SHR,8/19/2019,10:00:00,Cladocera,Bosmina,54,1,72,5,72,5,957287,960537,Low,21.18078276
5441,5441,SHR,8/19/2019,10:00:00,Cladocera,Camptocercus,4,1,72,5,72,5,957287,960537,Low,1.568946871
5442,5442,SHR,8/19/2019,10:00:00,Cladocera,Ceriodaphnia,19,1,72,5,72,5,957287,960537,Low,7.452497639
5443,5443,SHR,8/19/2019,10:00:00,Cladocera,Chydorus,5,1,72,5,72,5,957287,960537,Low,1.961183589
5445,5445,SHR,8/19/2019,10:00:00,Cladocera,Diaphanosoma,3,1,72,5,72,5,957287,960537,Low,1.176710153
5446,5446,SHR,8/19/2019,10:00:00,Cladocera,Disparalona,1,1,72,5,72,5,957287,960537,Low,0.392236718
5447,5447,SHR,8/19/2019,10:00:00,Cladocera,Eurycercus,4,1,72,5,72,5,957287,960537,Low,1.568946871
5448,5448,SHR,8/19/2019,10:00:00,Cladocera,Graptoleberis,6,1,72,5,72,5,957287,960537,Low,2.353420307
5449,5449,SHR,8/19/2019,10:00:00,Cladocera,Ilyocryptus,9,1,72,5,72,5,957287,960537,Low,3.53013046
5450,5450,SHR,8/19/2019,10:00:00,Cladocera,Kurzia,1,1,72,5,72,5,957287,960537,Low,0.392236718
5451,5451,SHR,8/19/2019,10:00:00,Cladocera,Leydigia,1,1,72,5,72,5,957287,960537,Low,0.392236718
5453,5453,SHR,8/19/2019,10:00:00,Cladocera,Moina,2,1,72,5,72,5,957287,960537,Low,0.784473436
5454,5454,SHR,8/19/2019,10:00:00,Cladocera,Monospilus,8,1,72,5,72,5,957287,960537,Low,3.137893743
5455,5455,SHR,8/19/2019,10:00:00,Cladocera,Picripleuroxus,6,1,72,5,72,5,957287,960537,Low,2.353420307
5459,5459,SHR,8/19/2019,10:00:00,Cladocera,Sida,2,1,72,5,72,5,957287,960537,Low,0.784473436
5460,5460,SHR,8/19/2019,10:00:00,Cladocera,Simocephalus,2,1,72,5,72,5,957287,960537,Low,0.784473436
5398,5398,SHR,8/19/2019,10:00:00,Cyclopoids,Acanthocyclops vernalis adult,6,1,72,5,72,5,957287,960537,Low,2.353420307
5401,5401,SHR,8/19/2019,10:00:00,Cyclopoids,Cyclopoid copepodid,55,1,72,5,72,5,957287,960537,Low,21.57301948
5404,5404,SHR,8/19/2019,10:00:00,Cyclopoids,Eucyclops pectinifer,1,1,72,5,72,5,957287,960537,Low,0.392236718
5409,5409,SHR,8/19/2019,10:00:00,Cyclopoids,Macrocyclops albidus,2,1,72,5,72,5,957287,960537,Low,0.784473436
5417,5417,SHR,8/19/2019,10:00:00,Cyclopoids,Paracyclops fimbriatus,1,1,72,5,72,5,957287,960537,Low,0.392236718
5395,5395,SHR,8/19/2019,10:00:00,Microzooplankton_Nauplii,Copepod nauplii,2,1,72,5,72,5,957287,960537,Low,0.784473436
5396,5396,SHR,8/19/2019,10:00:00,Microzooplankton_Nauplii,Ostracods,9,1,72,5,72,5,957287,960537,Low,3.53013046
5394,5394,SHR,8/19/2019,10:00:00,Microzooplankton_Nauplii,Rotifers,9,1,72,5,72,5,957287,960537,Low,3.53013046
5504,5504,SHR,9/5/2019,9:45:00,Calanoids,Calanoid copepodid,5,1,117,4.4,117,3.6,834210,838000,Low,3.105511163
5512,5512,SHR,9/5/2019,9:45:00,Calanoids,Pseudodiaptomus forbesi adult,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5519,5519,SHR,9/5/2019,9:45:00,Cladocera,Alona,6,1,117,4.4,117,3.6,834210,838000,Low,3.726613395
5521,5521,SHR,9/5/2019,9:45:00,Cladocera,Bosmina,23,1,117,4.4,117,3.6,834210,838000,Low,14.28535135
5522,5522,SHR,9/5/2019,9:45:00,Cladocera,Camptocercus,3,1,117,4.4,117,3.6,834210,838000,Low,1.863306698
5523,5523,SHR,9/5/2019,9:45:00,Cladocera,Ceriodaphnia,23,1,117,4.4,117,3.6,834210,838000,Low,14.28535135
5524,5524,SHR,9/5/2019,9:45:00,Cladocera,Chydorus,4,1,117,4.4,117,3.6,834210,838000,Low,2.48440893
5526,5526,SHR,9/5/2019,9:45:00,Cladocera,Diaphanosoma,3,1,117,4.4,117,3.6,834210,838000,Low,1.863306698
5527,5527,SHR,9/5/2019,9:45:00,Cladocera,Disparalona,2,1,117,4.4,117,3.6,834210,838000,Low,1.242204465
5529,5529,SHR,9/5/2019,9:45:00,Cladocera,Graptoleberis,3,1,117,4.4,117,3.6,834210,838000,Low,1.863306698
5530,5530,SHR,9/5/2019,9:45:00,Cladocera,Ilyocryptus,11,1,117,4.4,117,3.6,834210,838000,Low,6.832124558
5533,5533,SHR,9/5/2019,9:45:00,Cladocera,Macrothrix,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5534,5534,SHR,9/5/2019,9:45:00,Cladocera,Moina,2,1,117,4.4,117,3.6,834210,838000,Low,1.242204465
5535,5535,SHR,9/5/2019,9:45:00,Cladocera,Monospilus,3,1,117,4.4,117,3.6,834210,838000,Low,1.863306698
5540,5540,SHR,9/5/2019,9:45:00,Cladocera,Simocephalus,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5481,5481,SHR,9/5/2019,9:45:00,Cyclopoids,Acanthocyclops vernalis adult,10,1,117,4.4,117,3.6,834210,838000,Low,6.211022325
5484,5484,SHR,9/5/2019,9:45:00,Cyclopoids,Cyclopoid copepodid,51,1,117,4.4,117,3.6,834210,838000,Low,31.67621386
5486,5486,SHR,9/5/2019,9:45:00,Cyclopoids,Eucyclops elegans,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5487,5487,SHR,9/5/2019,9:45:00,Cyclopoids,Eucyclops pectinifer,3,1,117,4.4,117,3.6,834210,838000,Low,1.863306698
5493,5493,SHR,9/5/2019,9:45:00,Cyclopoids,Mesocyclops edax,2,1,117,4.4,117,3.6,834210,838000,Low,1.242204465
5498,5498,SHR,9/5/2019,9:45:00,Cyclopoids,Paracyclops fimbriatus,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5499,5499,SHR,9/5/2019,9:45:00,Cyclopoids,Tropocyclops prasinus,1,1,117,4.4,117,3.6,834210,838000,Low,0.621102233
5479,5479,SHR,9/5/2019,9:45:00,Microzooplankton_Nauplii,Copepod nauplii,6,1,117,4.4,117,3.6,834210,838000,Low,4.554749705
5480,5480,SHR,9/5/2019,9:45:00,Microzooplankton_Nauplii,Ostracods,8,1,117,4.4,117,3.6,834210,838000,Low,6.072999607
