Experiment,Location,Date,Cage ID,Tag,Fullness,Digestion,Total Contents Weight,Prey Taxa,LH Stage,Count,Taxa Weight,Comments
Cage Prototypes,RIVERS,2/25/2019,D,RF19,4,5,0.0014,Acanthocyclops sp.,copepodid,2,,
Cage Prototypes,RIVERS,2/25/2019,D,RF19,4,5,0.0014,Daphnia sp.,undetermined,5,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Eucyclops sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Daphnia sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Acanthocyclops sp.,adult,2,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Acanthocyclops sp.,copepodid,8,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Chydorus sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RF22,2,5,0.0005,Diacyclops thomasi,undetermined,2,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Diaptomidae,adult,2,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Eucyclops sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Insecta,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Cladocera,undetermined,3,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Acanthocyclops sp.,adult,11,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Acanthocyclops sp.,copepodid,26,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Chydorus sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Daphnia sp.,undetermined,17,,
Cage Prototypes,RIVERS,2/25/2019,E,RH26,4,5,0.0047,Diacyclops thomasi,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Simocephalus sp.,undetermined,2,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Eucyclops sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Cladocera,undetermined,3,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Acanthocyclops sp.,adult,3,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Acanthocyclops sp.,copepodid,7,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Daphnia sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,C,RG68,4,5,0.0008,Chydorus sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Simocephalus sp.,undetermined,4,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Eucyclops sp.,undetermined,2,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Diaptomidae,adult,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Acanthocyclops sp.,adult,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Acanthocyclops sp.,copepodid,16,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Daphnia sp.,undetermined,12,,
Cage Prototypes,RIVERS,2/25/2019,D,RH02,4,5,0.0014,Diacyclops thomasi,undetermined,2,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Ceriodaphnia sp.,undetermined,6,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Eucyclops sp.,undetermined,3,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Simocephalus sp.,undetermined,7,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Ostracoda,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Acanthocyclops sp.,adult,3,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Acanthocyclops sp.,copepodid,8,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Daphnia sp.,undetermined,12,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Diacyclops thomasi,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Cladocera,undetermined,2,,
Cage Prototypes,RIVERS,2/25/2019,E,RH85,4,5,0.0035,Tropocyclops sp. ,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Simocephalus sp.,undetermined,3,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Osphranticum labronectum,adult,1,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Diaptomidae,adult,1,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Acanthocyclops sp.,adult,3,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Acanthocyclops sp.,copepodid,6,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Daphnia sp.,undetermined,27,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Cladocera,undetermined,15,,
Cage Prototypes,RIVERS,2/25/2019,F,RG55,5,5,0.0069,Insecta,undetermined,1,,carapace
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Alona sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Corophiidae,juvenile,8,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Eucyclops sp.,undetermined,2,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Crangonyx sp. ,undetermined,3,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Ceriodaphnia sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Pseudodiaptomus forbesi,adult,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Chironomidae,larva,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB38,3,5,0.0006,Cyclopoida,copepodid,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,Alona sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,Corophiidae,juvenile,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,Eucyclops sp.,undetermined,2,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,Crangonyx sp. ,undetermined,2,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,Unidentified,egg,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RL19,3,5,0.0005,plant seed,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RJ40,2,6,0,Corophiidae,juvenile,1,0,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Simocephalus sp.,undetermined,4,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Acanthocyclops sp.,adult,13,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Acanthocyclops sp.,copepodid,4,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Bosmina sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Cyclopoida,copepodid,1,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Daphnia sp.,undetermined,16,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Cladocera,undetermined,5,,
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,plant matter,undetermined,1,,small stock
Cage Prototypes,RIVERS,2/25/2019,D,RF51,4,5,0.0038,Gammaridea,undetermined,1,,body parts
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Acanthocyclops sp.,adult,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Acanthocyclops sp.,copepodid,4,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Bosmina sp.,undetermined,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Chydorus sp.,undetermined,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Daphnia sp.,undetermined,4,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Diacyclops thomasi,undetermined,3,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Cladocera,undetermined,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB67,4,4,0.0011,Insecta,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,OO40,4,4,0.002,Eucyclops sp.,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,OO40,4,4,0.002,Hyallela azteca,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,OO40,4,4,0.002,Crangonyx sp. ,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,OO40,4,4,0.002,Chironomidae,adult,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,OO40,4,4,0.002,Gammaridea,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB28,3,5,0.0003,Corophiidae,juvenile,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RB28,3,5,0.0003,Crangonyx sp. ,undetermined,3,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RK89,3,5,0.0013,Hyallela azteca,undetermined,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RK89,3,5,0.0013,Sinocalanus doerrii,adult,1,,
Cage Prototypes,RIVERS,2/21/2019,FCCL Control,RK89,3,5,0.0013,Crangonyx sp. ,undetermined,2,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Simocephalus sp.,undetermined,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Ceriodaphnia sp.,undetermined,2,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Diaptomidae,adult,5,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Harpacticoida,undetermined,2,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Acanthocyclops sp.,adult,13,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Acanthocyclops sp.,copepodid,49,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Eurytemora affinis,adult,12,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Sinocalanus doerrii,adult,4,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Bosmina sp.,undetermined,25,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Chydorus sp.,undetermined,10,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Daphnia sp.,undetermined,7,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Diacyclops thomasi,undetermined,27,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Calanoida,copepodid,22,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Cyclopoida,copepodid,33,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RB47,4,4,0.0036,Cladocera,undetermined,3,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Diaptomidae,adult,3,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Alona sp.,undetermined,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Acanthocyclops sp.,adult,2,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Acanthocyclops sp.,copepodid,23,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Eurytemora affinis,adult,4,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Sinocalanus doerrii,copepodid,1,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Bosmina sp.,undetermined,3,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Chydorus sp.,undetermined,6,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Daphnia sp.,undetermined,5,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Diacyclops thomasi,undetermined,5,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Calanoida,copepodid,10,,
Cage Prototypes,Sac DWSC,3/27/2019,A,RK69,3,5,0.0017,Cyclopoida,copepodid,5,,
,,11/7/2019,B,YB_110719_20,3,5,0.0022,Hyallela azteca,undetermined,1,0.0022,
,,11/7/2019,A,YB_110719_10,2,2,0,Hyallela azteca,undetermined,1,0,
,,11/7/2019,A,YB_110719_9,4,5,0.0058,Hyallela azteca,undetermined,6,0.0058,
,,11/6/2019,B,RV_110619_23,5,5,0.0012,Pseudodiaptomus forbesi,adult,6,,
,,11/6/2019,B,RV_110619_23,5,5,0.0012,Crangonyx sp. ,undetermined,2,,
,,11/6/2019,B,RV_110619_23,5,5,0.0012,Eurytemora affinis,adult,1,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Pseudodiaptomus forbesi,adult,7,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Diacyclops thomasi,adult,2,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Mesocyclops sp.,undetermined,1,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Harpacticoida,undetermined,1,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Daphnia sp.,undetermined,1,,
,,11/6/2019,C,RV_110619_37,3,5,0.0005,Eurytemora affinis,copepodid,1,,
,,11/7/2019,B,YB_110719_18,4,5,0.0047,Hyallela azteca,undetermined,7,,
,,11/7/2019,B,RV_110619_22,3,5,0.0004,Eucyclops sp.,undetermined,1,,
,,11/7/2019,B,RV_110619_22,3,5,0.0004,Pseudodiaptomus forbesi,adult,9,,
,,11/7/2019,B,RV_110619_22,3,5,0.0004,Eurytemora affinis,copepodid,1,,
,,11/7/2019,B,RV_110619_21,3,5,0.0032,Chironomidae,pupae,4,0.0032,
,,11/7/2019,A,YB_110719_6,2,5,0.0015,Hyallela azteca,undetermined,1,0.0015,
,,11/7/2019,A,YB_110719_8,2,5,0.0008,Hyallela azteca,undetermined,1,0.0008,not a whole animal
,,11/7/2019,C,YB_110719_36,4,5,0.0109,Hyallela azteca,undetermined,6,0.0109,
,,11/6/2019,A,RV-110619_11,2,5,0,Chironomidae,pupae,2,,thorax only
,,11/6/2019,A,RV-110619_11,2,5,0,Eurytemora affinis,adult,1,,
,,11/6/2019,A,RV-110619_11,2,5,0,Diacyclops thomasi,copepodid,1,,
,,11/6/2019,A,RV-110619_11,2,5,0,Calanoida,copepodid,1,,
,,11/7/2019,C,YB_110719_40,1,1,0,EMPTY,,,,
,,11/7/2019,C,YB_110719_39,2,4,0,Pseudodiaptomus forbesi,adult,1,,
,,11/7/2019,C,YB_110719_39,2,4,0,Gammaridea,undetermined,1,,
,,11/7/2019,C,YB_110719_32,3,5,0.0011,Pseudodiaptomus forbesi,adult,2,,
,,11/7/2019,C,YB_110719_32,3,5,0.0011,Diacyclops thomasi,copepodid,1,,
,,11/7/2019,C,YB_110719_32,3,5,0.0011,Hyallela azteca,undetermined,1,,
,,11/7/2019,B,YB_110719_24,1,1,0,EMPTY,,,,
,,11/7/2019,B,YB_110719_25,1,1,0,EMPTY,,,,
,,11/7/2019,A,YB_110719_1,3,5,0.0019,Hyallela azteca,undetermined,5,0.0019,
,,11/7/2019,A,YB_110719_2,3,5,0,Gammaridea,undetermined,1,0,not a whole animal
,,11/6/2019,A,RV-110619_12,2,6,0,Pseudodiaptomus forbesi,adult,2,0,
,,11/6/2019,B,RV_110619_17,2,6,0,Pseudodiaptomus forbesi,adult,4,0,
,,11/6/2019,B,RV_110619_16,2,5,0.0002,Pseudodiaptomus forbesi,adult,5,,
,,11/6/2019,B,RV_110619_16,2,5,0.0002,Pseudodiaptomus forbesi,copepodid,1,,
,,11/6/2019,B,RV_110619_16,2,5,0.0002,Diaphanosoma sp.,undetermined,2,,
,,11/6/2019,B,RV_110619_16,2,5,0.0002,Gammaridea,undetermined,1,,very ripped apart
,,11/7/2019,B,YB_110719_19,2,4,0,Hyallela azteca,undetermined,1,0,
,,11/7/2019,C,YB_110719_38,3,5,0.007,Hyallela azteca,undetermined,3,0.007,
,,11/7/2019,C,YB_110719_34,3,5,0.0023,Hyallela azteca,undetermined,4,,
,,11/7/2019,C,YB_110719_34,3,5,0.0023,Chironomidae,pupae,1,,
,,11/7/2019,B,YB_110719_17,3,5,0.0018,Hyallela azteca,undetermined,1,0.0018,
,,11/7/2019,B,YB_110719_22,3,5,0.0018,Ostracoda,undetermined,1,,
,,11/7/2019,B,YB_110719_22,3,5,0.0018,Acanthocyclops sp.,adult,1,,
,,11/7/2019,B,YB_110719_22,3,5,0.0018,Hyallela azteca,undetermined,2,,
,,11/7/2019,C,YB_110719_35,4,5,0.0064,Hyallela azteca,undetermined,8,,
,,11/7/2019,B,YB_110719_21,2,5,0.0003,Hyallela azteca,undetermined,1,,
,,11/7/2019,B,YB_110719_37,4,5,0.0048,Hyallela azteca,undetermined,6,,stomach lining
,,11/6/2019,C,RV_110619_40,2,6,0,Pseudodiaptomus forbesi,adult,1,0,
,,11/7/2019,C,YB_110719_31,3,5,0.0035,Hyallela azteca,undetermined,3,,
,,11/7/2019,C,YB_110719_31,3,5,0.0035,Eurytemora affinis,adult,1,,
,,11/7/2019,C,YB_110719_31,3,5,0.0035,Pseudodiaptomus forbesi,adult,1,,
,,11/7/2019,C,YB_110719_31,3,5,0.0035,Acanthocyclops sp.,adult,1,,
,,11/7/2019,A,YB_110719_3,3,5,0.0025,Hyallela azteca,undetermined,3,0.0025,
,,11/7/2019,A,YB_110719_23,2,5,0.0008,Hyallela azteca,undetermined,1,0.0008,
,,11/7/2019,C,YB_110719_33,1,1,0,EMPTY,,,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Pseudodiaptomus forbesi,adult,5,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Eurytemora affinis,adult,1,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Diacyclops thomasi,adult,1,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Diacyclops thomasi,copepodid,2,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Eurytemora affinis,copepodid,2,,
,,11/6/2019,B,RV_110619_18,2,5,0.0009,Gammaridea,undetermined,1,,body parts
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Daphnia sp.,,3,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Harpacticoida,,4,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Acanthocyclops sp.,adult,19,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Acanthocyclops sp.,copepodid,26,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Eurytemora affinis,adult,8,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Eurytemora affinis,copepodid,1,,
,,11/7/2019,C,SM_110719_33,3,5,0.0021,Cyclopoida,copepodid,12,,
,,11/6/2019,A,RV_110619_2,3,5,0.0038,Eogammarus confervicolus,copepodid,1,,
,,11/6/2019,A,RV_110619_2,3,5,0.0038,Chironomidae,pupae,1,,
,,11/6/2019,A,RV_110619_2,3,5,0.0038,Hyallela azteca,undetermined,1,,
,,11/6/2019,A,RV_110619_2,3,5,0.0038,Gammaridea,undetermined,1,,
,,11/6/2019,A,RV_110619_2,3,5,0.0038,Pseudodiaptomus forbesi,adult,2,,
,,11/6/2019,C,RV_110619_31,2,5,0,Ceriodaphnia sp.,undetermined,1,0,
,,11/7/2019,A,SM_110719_7,5,5,0.0025,Acanthocyclops sp.,copepodid,27,,
,,11/7/2019,A,SM_110719_7,5,5,0.0025,Acanthocyclops sp.,adult,18,,
,,11/7/2019,A,SM_110719_7,5,5,0.0025,Eurytemora affinis,copepodid,6,,
,,11/7/2019,A,SM_110719_7,5,5,0.0025,Eurytemora affinis,adult,5,,
,,11/7/2019,A,SM_110719_7,5,5,0.0025,Cyclopoida,copepodid,14,,
,,11/6/2019,C,RV_110619_39,2,5,0,Pseudodiaptomus forbesi,adult,5,,
,,11/6/2019,C,RV_110619_39,2,5,0,Eurytemora affinis,adult,1,,
,,11/6/2019,C,RV_110619_39,2,5,0,Bosmina sp.,undetermined,1,,
,,11/6/2019,C,RV_110619_39,2,5,0,Cyclopoida,copepodid,1,,no usosome
,,11/7/2019,A,YB_110719_4,3,5,0.0016,Hyallela azteca,undetermined,2,0.0016,
,,11/6/2019,C,RV_110619_41,2,5,0,Acanthocyclops sp.,copepodid,1,,
,,11/6/2019,C,RV_110619_41,2,5,0,Gammaridea,undetermined,1,,body parts
,,11/7/2019,A,YB_110719_5,4,5,0.0065,Hyallela azteca,undetermined,5,0.0065,
,,11/6/2019,C,RV_110619_38,2,5,0.0002,Mesocyclops sp.,undetermined,1,,
,,11/6/2019,C,RV_110619_38,2,5,0.0002,Pseudodiaptomus forbesi,adult,5,,
,,11/6/2019,C,RV_110619_38,2,5,0.0002,Chironomidae,larva,1,,
,,11/6/2019,C,RV_110619_38,2,5,0.0002,Pseudodiaptomus forbesi,copepodid,1,,
,,11/6/2019,B,RV_110619_19,1,1,0,EMPTY,,,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Acanthocyclops sp.,adult,10,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Acanthocyclops sp.,copepodid,22,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Eurytemora affinis,adult,6,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Eurytemora affinis,copepodid,9,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Sinocalanus doerrii,copepodid,3,,
,,11/7/2019,A,SM_110719_6,3,5,0.0017,Cyclopoida,copepodid,11,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Daphnia sp.,undetermined,1,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Acanthocyclops sp.,adult,9,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Acanthocyclops sp.,copepodid,9,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Eurytemora affinis,adult,1,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Eurytemora affinis,copepodid,2,,
,,11/7/2019,A,SM_110719_5,3,5,0.00014,Calanoida,copepodid,1,,
,,11/6/2019,B,RV_110619_20,4,5,0.0008,Chironomidae,pupae,1,0.0003,
,,11/6/2019,B,RV_110619_20,4,5,0.0008,Pseudodiaptomus forbesi,adult,7,0.0003,
,,11/6/2019,B,RV_110619_20,4,5,0.0008,Eurytemora affinis,adult,1,0,
,,11/6/2019,B,RV_110619_20,4,5,0.0008,Alona sp.,undetermined,1,0,
,,11/6/2019,A,RV_110619_9,4,5,0.00036,Eogammarus confervicolus,undetermined,2,0.00036,
,,11/6/2019,A,RV_110619_9,4,5,0.00036,Pseudodiaptomus forbesi,adult,3,0,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Eurytemora affinis,adult,21,0.0008,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Eurytemora affinis,copepodid,12,0.0002,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Acanthocyclops sp.,adult,47,0.001,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Acanthocyclops sp.,copepodid,62,0.0011,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Sinocalanus doerrii,adult,3,0,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Daphnia sp.,undetermined,1,0,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Pseudodiaptomus forbesi,adult,1,0,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Cyclopoida,copepodid,16,0.0005,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Calanoida,uni,20,0.0003,
,,11/7/2019,A,SM_110719_3,3,5,0.0053,Copepoda,undetermined,,0.0014,"body parts, cannot ID or count"
,,11/6/2019,A,RV_110619_3,2,5,0.0008,Hyallela azteca,undetermined,1,,
,,11/6/2019,A,RV_110619_3,2,5,0.0008,Pseudodiaptomus forbesi,adult,13,,
,,11/6/2019,A,RV_110619_3,2,5,0.0008,Daphnia sp.,undetermined,1,,
,,11/6/2019,A,RV_110619_3,2,5,0.0008,Pseudodiaptomus forbesi,copepodid,1,,
,,11/6/2019,A,RV_110619_3,2,5,0.0008,Acanthocyclops sp.,copepodid,2,,
,,11/7/2019,C,SM_110719_34,2,5,0.0005,Acanthocyclops sp.,adult,7,,
,,11/7/2019,C,SM_110719_34,2,5,0.0005,Acanthocyclops sp.,copepodid,5,,
,,11/7/2019,C,SM_110719_34,2,5,0.0005,Eurytemora affinis,adult,1,,
,,11/7/2019,C,SM_110719_34,2,5,0.0005,Eurytemora affinis,copepodid,1,,
,,11/7/2019,C,SM_110719_34,2,5,0.0005,Diacyclops thomasi,copepodid,1,,
,,11/7/2019,A,SM_110719_1,3,5,0.0003,Cyclopoida,copepodid,3,,
,,11/7/2019,A,SM_110719_1,3,5,0.0003,Acanthocyclops sp.,adult,7,,
,,11/7/2019,A,SM_110719_1,3,5,0.0003,Acanthocyclops sp.,copepodid,6,,
,,11/7/2019,A,SM_110719_1,3,5,0.0003,Eurytemora affinis,adult,1,,
,,11/6/2019,A,RV_110619_5,2,5,0.0005,Pseudodiaptomus forbesi,adult,4,,
,,11/6/2019,A,RV_110619_5,2,5,0.0005,Osphranticum labronectum,adult,1,,
,,11/7/2019,B,SM_110719_18,3,5,0.0021,Daphnia sp.,undetermined,1,,
,,11/7/2019,B,SM_110719_18,3,5,0.0021,Acanthocyclops sp.,adult,6,,
,,11/7/2019,B,SM_110719_18,3,5,0.0021,Acanthocyclops sp.,copepodid,11,,
,,11/7/2019,B,SM_110719_18,3,5,0.0021,Cyclopoida,copepodid,2,,
,,11/7/2019,C,SM_110719_31,2,5,0,Acanthocyclops sp.,adult,1,,
,,11/7/2019,C,SM_110719_31,2,5,0,Acanthocyclops sp.,copepodid,1,,
,,11/7/2019,C,SM_110719_31,2,5,0,Eurytemora affinis,adult,1,,
,,11/6/2019,B,RV_110619_25,3,5,0.0006,Pseudodiaptomus forbesi,adult,13,0.0006,
,,11/6/2019,B,RV_110619_25,3,5,0.0006,Acanthocyclops sp.,copepodid,2,0,
,,11/6/2019,B,RV_110619_25,3,5,0.0006,Harpacticoida,undetermined,1,0,
,,11/6/2019,B,RV_110619_25,3,5,0.0006,Gammaridea,undetermined,1,0,too small to ID further
,,11/7/2019,C,SM_110719_36,2,5,0.0006,Acanthocyclops sp.,adult,2,0,
,,11/7/2019,C,SM_110719_36,2,5,0.0006,Eurytemora affinis,adult,4,0,
,,11/7/2019,C,SM_110719_36,2,5,0.0006,Cyclopoida,copepodid,1,0,
